,clean,perturbed,legibility_score,predicted,batch
6,data,DATA,-2.8499005,data,356
7,thank,thaaaank,4.7806354,thank,356
8,corresponding,correspontden,,correspondence,356
9,chosen,chosen,,choose,356
10,davidson,Davidson,2.1341453,David,356
11,mating,mating,4.71685,mate,356
12,stack,stackp,,stack,356
13,knitting,knitting,,knit,356
14,remove,remov,,remove,356
15,unnecessary,unnecessaryly',,unnecessarily,356
16,notebook,notbook,3.1520264,note,356
17,reproductive,Reproductive,3.0912197,reproductive,356
18,existence,existency,,existence,356
19,leads,leadze,,lead,356
0,recognize,recognise,,recognize,357
1,carlo,corlo,,color,357
2,women,wOMEn,-1.1870184,woman,357
3,sofa,sowfa,,sofa,357
4,denmark,denmirk,,demand,357
5,dated,Dated,1.3296103,date,357
6,needle,Kneedle',,needle,357
7,requiring,requiring,4.7785487,requiring,357
8,registry,Registry,2.8988342,registry,357
9,delivering,deliveringlyp,,deliverable,357
10,boys,bays,,bays,357
11,interested,inntteresteed,,interested,357
12,streets,strts,5.0060496,starts,357
13,banded,Banded,1.738687,banded,357
14,circus,circus,4.92576,circus,357
15,violent,veiolentt,,violent,357
16,site,sighthe,,sight,357
17,sudden,suddeng,,sudden,357
18,bring,BriEng,0.7698935,British,357
19,report,repport,,report,357
0,spain,span,,span,358
1,satisfactory,satisfactoryblyl,,satisfactory,358
2,investigations,investigatns,4.736108,investigation,358
3,cleveland,cleveland,5.0019627,Cleveland,358
4,dated,daîted,,dated,358
5,explanation,ekepllangation,,elaboration,358
6,dedicated,Dedicated,2.933908,dedicated,358
7,meetings,meetngs,4.779351,meetings,358
8,drop,dropk,,drop,358
9,florist,Florist,2.635419,florist,358
10,replication,reepleqation,,repetition,358
11,commonwealth,COMMONWEALTH,-2.2124846,commonwealth,358
12,emerald,emeralledf,,emerald,358
13,nepal,nepol,,napoleon,358
14,xerox,gurscocks',,ghost,358
15,xerox,xerrox,,xerox,358
16,artwork,artwyrk,,artwork,358
17,mesa,Zamma'sl,,Zamzam's,358
18,hung,heng,,hang,358
19,evening,evenin,,evening,358
0,meetup,meetup,,meet,359
1,funds,FUNDS,-1.9764585,funds,359
2,scholarships,scholarships,4.8311563,scholarship,359
3,replication,replicatione,,replication,359
4,ending,endinng,4.5077147,ending,359
5,euros,Euros,3.0019534,euro,359
6,triangle,Triangle,3.0952084,triangle,359
7,financing,Financing,3.626792,financing,359
8,simon,Simona,,Simon,359
9,broker,broker,4.9808373,broker,359
10,prerequisite,prerequesot,,prerequisite,359
11,repeat,ripeat,,repeat,359
12,knitting,knittingu,,knitting,359
13,discrimination,deccrilmiknation,,declaration,359
14,capable,caipabale,,capable,359
15,occupation,accupation,,occupation,359
16,align,Lawing,,lawing,359
17,shipment,shipmnet,,shipment,359
18,yeah,yeah,,yes,359
19,questionnaire,Questionnaire,2.6674066,questionnaire,359
0,dash,dash,4.844688,dash,360
1,queens,Queens,-0.62671566,queens,360
2,surrey,surry,,sury,360
3,builders,buildress,4.982671,builder,360
4,voluntary,voluntarylyh,,voluntary,360
5,replacing,rheplasing,,replacing,360
6,easy,eassy,4.645573,easy,360
7,impact,iMPACT,-2.8929837,impact,360
8,authorized,authoristd,,authorized,360
9,unless,unlossd,,unlost,360
10,spring,spring,4.720715,spring,360
11,albums,album'sl,,albums,360
12,limousines,limousines,4.5768833,limousine,360
13,conversations,converstions,4.6216574,conversions,360
14,combines,Combines,4.235646,combines,360
15,refers,Refers,2.3483293,refers,360
16,lookup,lukup,,lookup,360
17,territories,taritories,,territories,360
18,tutorial,twotarial,,trivial,360
19,tenant,tenanet,,tenant,360
0,coding,coeding,,coding,361
1,pdas,pdas,,pads,361
2,influences,influencés,3.3996658,influencers,361
3,treat,twreat,,treat,361
4,invite,Ynvite,,invite,361
5,menu,mmenu,,menu,361
6,television,telivasion,,television,361
7,networking,kentworkingl,,kent working,361
8,having,havin,,having,361
9,purpose,purepose,,purpose,361
10,player,pplayer,,player,361
11,economy,econemy,,economy,361
12,stops,stop'ss,,stops,361
13,patricia,patricia,4.88668,patricia,361
14,refers,Refers,2.3483293,refers,361
15,potatoes,potaitoez,,potatoes,361
16,syndication,syndicationed',,syndication,361
17,booty,bootheet',,bootheel,361
18,interested,intarreasted,,intrigued,361
19,beverage,wibverages,,beverages,361
0,rose,Rosee,1.7877702,Rose,362
1,frequency,FREQUENCY,-2.0051394,Frequency,362
2,dial,dial',,Dial,362
3,install,insstall,,Install,362
4,sports,SPORTS,-1.6103404,Sports,362
5,disputes,disputes,5.0113983,Disputes,362
6,satellite,saatellit,,Satellite,362
7,narrative,narattive,,Narrative,362
8,driven,Driven,1.031195,Drive,362
9,karl,karll,,Call,362
10,elections,electionS,4.5692964,Elections,362
11,murray,Murriarhy,,Murriah,362
12,lopez,Lopez,-0.06295317,Lopez,362
13,phillips,PHILIPS,-1.501043,Philips,362
14,leads,leads',,Leads,362
15,proc,prock'sw,,Procks,362
16,hayes,hay'sm,,Hays,362
17,efficient,efficient,4.8245616,Efficient,362
18,phrases,phrrases,,Phrases,362
19,encryption,incriptini,,Incription,362
0,thinking,thinkings,,thoughts,363
1,cooked,coocked,,cooked,363
2,atom,atomb,,atom,363
3,principle,prencaple,,principle,363
4,dependence,DEPENDENCE,-2.3757281,dependence,363
5,blues,blus,3.939914,blue,363
6,fioricet,fioricet,,fixture,363
7,featuring,featuren,,features,363
8,label,laible,,label,363
9,convention,cunvenshon,,conversation,363
10,understood,understodd,4.8994865,understood,363
11,draws,draws,5.0947504,draw,363
12,jeremy,jaremi,,jam,363
13,deeply,DeEpLy,-0.99759275,deeply,363
14,actress,ACTRESS,-1.8050761,actress,363
15,library,library,4.72303,library,363
16,taxation,taxation,4.81047,taxation,363
17,matches,MaTcHes,-0.64544135,matches,363
18,expression,expressione's,,expressions,363
19,workflow,workflow,3.970115,workflow,363
0,fairy,fairy',,fairy,364
1,physicians,pheysitians,,physicians,364
2,swingers,swengerz,,swings,364
3,spank,spank',,spank,364
4,interim,interim,4.9223337,interval,364
5,boutique,boaty,,boat,364
6,provinces,provinceses',,provinces,364
7,inherited,inhearitid,,inheritance,364
8,scared,skared,,scared,364
9,provision,Provision,2.2666872,provision,364
10,teaches,teachas,,teach,364
11,suffering,sufering,4.371471,suffering,364
12,enterprises,ENTERPRISES,-0.47378433,enterprises,364
13,forums,fforums,,forums,364
14,trees,tree'sl,,trees,364
15,discrimination,disscrimination,4.8255353,discrimination,364
16,refers,reffers,,refer,364
17,know,KNOOOWWW,-0.37631628,know,364
18,commands,ckomands,,commands,364
19,tackle,tacklews,,tackles,364
0,namibia,nammibiea,,camebie,365
1,river,riveer,,river,365
2,arizona,arezonga,,arezone,365
3,dash,DaesH,-1.2140306,Dash,365
4,potatoes,Potatoes,0.092223644,potatoes,365
5,traffic,TRAFIC,-1.8803662,traffic,365
6,derived,Derived,2.378216,derived,365
7,threatening,thereateneng,,threatening,365
8,korea,korea,4.8048325,corea,365
9,speaks,speks,4.424641,speak,365
10,viking,vicingn,,victim,365
11,sticker,stickr,4.8818417,sticker,365
12,sides,sidezz,,side,365
13,intelligence,intelligence,4.8196654,intelligence,365
14,guinea,Guinaya,,guinea,365
15,taxi,taxi,4.7876363,taxi,365
16,efficient,effichiegnt,,efficient,365
17,sacramento,saucrumeento,,sacrament,365
18,lights,lits,,lit,365
19,cities,CITYs,-0.91999197,cities,365
0,boring,borring,,boring,366
1,emissions,emishonns,,emissions,366
2,mycorrhizal,McCaralley'sv,,McCarthy's,366
3,toward,towared,,toward,366
4,personal,personeel,,personnel,366
5,mixture,miixture,4.8567986,mixture,366
6,planes,plane'se,,plane's,366
7,corresponding,corressponding,4.5973873,corresponding,366
8,namely,naymely,,namely,366
9,experiencing,experienciing,4.467375,experiencing,366
10,relevant,relovanct,,remote,366
11,analyses,analyses,4.829934,analyses,366
12,manufactured,Manufactured,3.071154,manufactured,366
13,blink,blinkld,,blind,366
14,overseas,overesees,,oversees,366
15,posted,posted,4.5591693,post,366
16,chargers,charger'sl,,charger's,366
17,secret,SEcreT,0.12945339,secret,366
18,parents,Parients,-0.49843633,parents,366
19,dial,diall,,dial,366
0,wordpress,WordPress,0.3805257,Word,367
1,lies,lis,,is,367
2,atom,atomm,,atom,367
3,developers,developers,4.8981447,developers,367
4,neil,lnew,,new,367
5,roommate,roommat,,room mate,367
6,modules,module'st,,module,367
7,directory,deirectary,,directory,367
8,wallet,wallet,5.090933,wallet,367
9,harmful,harmfule,,harmful,367
10,shared,shareddd,4.9569674,shared,367
11,turkish,TURKISH,0.108438455,Turkish,367
12,complimentary,compliemently',,complimentary,367
13,converted,convertide,,converted,367
14,indian,indiin,,in,367
15,francis,frrincis,,Francis,367
16,doubt,doughte,,dote,367
17,informative,informative,4.3183002,informative,367
18,most,most,,most,367
19,boss,bassed,,based,367
0,reason,rison,,prison,368
1,economies,Economys,1.4572077,economy,368
2,outlook,owtlook,,outlook,368
3,full,fooll,,fool,368
4,deeply,deeplly,,deeply,368
5,disabled,DISABLED,-2.5883367,disabled,368
6,click,Click,2.6813166,click,368
7,toronto,TORONTO,-1.2434039,Toronto,368
8,sweden,swedeen,,sweeden,368
9,knitting,knittinge,,knitting,368
10,subtle,subtle,4.3582664,subtle,368
11,namely,Namely,1.8816423,name,368
12,gateway,gayteway,,gateway,368
13,broke,breoke,,break,368
14,remind,remmind,,remind,368
15,pitch,pitch',,pitch,368
16,directions,Directions,2.7557087,directions,368
17,marking,Marking,1.6531963,marking,368
18,adequate,adequte,2.822136,adequate,368
19,spring,springingl,,springing,368
0,heating,heatting,,heating,369
1,sofa,Soopha',,sofa,369
2,benchmark,Benchmark,2.6131327,benchmark,369
3,males,malez,,mail,369
4,redeem,redeemm,,redemption,369
5,township,townshiped,,township,369
6,blogs,bllogs,,blogs,369
7,territories,terartious,,terrific,369
8,aquarium,Aquarium,0.5368919,aquarium,369
9,silk,silkk,4.754746,silk,369
10,calgary,calgary,4.9340777,Calgary,369
11,stops,sstops,,stops,369
12,seasons,seison's,,seasons,369
13,bikes,beikes,,bikes,369
14,integrating,integrating,4.7567997,integrate,369
15,best,BESSSSSTTTT,-0.7776413,best,369
16,buttons,BUttons,0.82031506,buttons,369
17,bike,bic,,bike,369
18,guild,Guild,0.15121701,guild,369
19,called,colled,,called,369
0,directions,direction'sm,,direction,370
1,respiratory,raesppirataury,,aspiratory,370
2,published,publiched,,published,370
3,transparency,transparencybly,,transparently,370
4,converted,Converted,4.712202,convert,370
5,patricia,pattricii,,patricia,370
6,pushed,Pushed,1.1627562,push,370
7,enterprises,ENTERPRISES,-0.47378433,enterprises,370
8,exports,eaxparts,,exparts,370
9,formula,formmala,,formula,370
10,abroad,AbRad,0.08450184,braid,370
11,intelligence,intelligencee,,intelligence,370
12,aims,ém's,,ems,370
13,florist,Florist,2.635419,florist,370
14,amount,aomont,,amount,370
15,pencil,Pencil,-0.08041185,pencil,370
16,continually,Continually,3.599117,continually,370
17,tournaments,teournnements,,tournaments,370
18,advised,adveised,,advised,370
19,sake,seke,,seek,370
0,efforts,EFFORTS,-0.124274954,Efforts,371
1,bike,Bike,0.5863317,Bike,371
2,accordance,accordance,4.8154817,Accordance,371
3,flip,flipb,,Flip,371
4,costume,Costume,3.4748945,Costume,371
5,form,forrm,,Form,371
6,venture,vuentture,,Venture,371
7,linking,linking's',,Linking,371
8,mortgage,mortjage,,Mortgage,371
9,packed,packedu's,,Packed,371
10,proven,PrOvEn,-0.6715158,Proven,371
11,possibilities,posibilities,,Possibilities,371
12,evaluations,evaluations',,Evaluations,371
13,graphical,Graphical,2.341749,Graphical,371
14,multi,multyl,,Multiply,371
15,carlo,carlow's,,Carlow,371
16,fish,Fiiish,2.5505285,Fish,371
17,fairy,faery,,Fairy,371
18,land,lanved's,,Lavished,371
19,circumstances,circumstannesst,,Circumstances,371
0,costume,costume,4.660528,cost,372
1,teaches,teachese,,teach,372
2,nitrogen,ntitrosien,,titanium,372
3,coordinates,Coordinates,2.861731,coordinates,372
4,applies,Apple'sm,,Apple's,372
5,metallic,meeteallic,,metallic,372
6,infected,INFECTED,-1.9304948,infected,372
7,operate,operrate,3.7230446,operate,372
8,questionnaire,questionauning,,questioning,372
9,savage,savage',,savage,372
10,gossip,ghossip,,gossip,372
11,gamecube,galemuckee,,gallimuckee,372
12,kennedy,kendi,1.3908876,kind,372
13,neil,neill,4.5113616,neat,372
14,concern,CONCERN,-0.75554454,concern,372
15,type,tepe,,tepee,372
16,registration,registrationl,,registration,372
17,function,function,4.516073,function,372
18,clarke,clarke,4.9894695,clark,372
19,easy,eesy,,easy,372
0,disabilities,Disabilities,3.0641935,Disability,373
1,complimentary,chomplimeahntery,,Championship,373
2,republic,rrepubblic,,Republic,373
3,speak,SPk,-0.61891615,Speak,373
4,celebrate,cailebraite,,Celebrate,373
5,relocation,reloquation',,Relocation,373
6,actress,actressh,,Actress,373
7,interested,interrested,,Interested,373
8,shōnen,shōnen,5.015632,Shonen,373
9,liable,lible,4.549147,Library,373
10,religions,religion'sl,,Religion,373
11,intersect,intersect,5.064048,Intersect,373
12,stayed,stayed',,Stayed,373
13,tongue,tong,,Tongue,373
14,bridges,bbridsies,,Bridges,373
15,tobacco,TOBACCO,-2.6055107,Tobacco,373
16,boston,bostone,,Boston,373
17,pocket,pocket',,Pocket,373
18,market,marketa,,Market,373
19,processing,Processing,2.4997478,Process,373
0,rage,ragea,,rage,374
1,peripherals,peripheralsm,,peripheral,374
2,hotmail,hotmilleds,,hotmill,374
3,trial,TRL,-1.9444511,trial,374
4,attached,atatcheds,,attach,374
5,isle,isliye,3.1308186,island,374
6,lifestyle,lifestyle,4.6683807,life,374
7,zoloft,zolphd,,gold,374
8,targeted,targeted,4.982899,target,374
9,rose,rrose,,rose,374
10,metals,metels,,metal,374
11,completed,Completed,4.5813465,complete,374
12,marco,mareco,,marine,374
13,achieve,Ashive,,ash,374
14,messages,messagess,,message,374
15,space,spaceie,,space,374
16,moth,moth,4.771855,moth,374
17,bunch,buuuunch,3.2819185,bunch,374
18,protective,Protective,2.8525116,protect,374
19,fairy,fairys,,fairy,374
0,evaluations,evaluetianns,,evaluations,375
1,flat,flait's',,flair's,375
2,acre,ACRE,-2.412768,acre,375
3,searched,swarched,,swore,375
4,talk,talkedf,,talked,375
5,expression,expreshomn,,expression,375
6,guild,guilde,,guide,375
7,directions,directions,5.043629,directions,375
8,wellington,Willingtone,,willing tone,375
9,scared,sCArEd,0.36833674,scarred,375
10,amended,Amended,1.9574912,amend,375
11,step,stepf,,step,375
12,threatened,threatentd,,threatened,375
13,possibilities,poscibilitiesk,,possibilities,375
14,most,mOsT,1.2624649,most,375
15,stayed,Stayed,4.405372,stayed,375
16,doom,ddoom,,doom,375
17,silence,sileance,,silence,375
18,kennedy,Pennody,,penny,375
19,generic,Jonerick,,Jonathan,375
0,integrate,integrate,4.953435,integrate,376
1,disciplines,Disciplines,2.4937148,disciplines,376
2,fairfield,faichrifledg,,faculty,376
3,everyone,everoni,,evergreen,376
4,costumes,costumef's',,costume,376
5,ware,Ware,-0.1326356,wear,376
6,versus,verrsus,,versus,376
7,thoroughly,thoroughly,4.6124043,thoroughly,376
8,boss,beoss,,beast,376
9,brain,bRAIN,-2.2025833,brain,376
10,arctic,arctict,,act,376
11,islamic,elcamic,,elastic,376
12,wishing,wishing,4.8488097,wishing,376
13,secure,Secre,4.129233,secret,376
14,sims,Simsh,,simmer,376
15,drinking,drinken,,drink,376
16,efficiency,efficency,4.7512054,efficiency,376
17,pest,ppest,,pest,376
18,consistently,consestanedly,,consistently,376
19,consequences,consequencest,,consequences,376
0,provision,pryvision,,vision,377
1,default,DEFAULT,-2.4259105,default,377
2,selecting,selecting'sf,,selecting,377
3,guidance,GUIDANCE,-2.8055043,guidance,377
4,recommend,recomnemes,,comemes,377
5,disabilities,Disabilities,3.0641935,disabilities,377
6,forward,FORWARD,-2.8220577,forward,377
7,heel,heele,,heel,377
8,sends,sendes,,sends,377
9,suspected,suspecteds,,suspects,377
10,treating,treatings,,treatments,377
11,capable,capablebu,,capable,377
12,curve,currve,,curve,377
13,self,sself,,self,377
14,hearts,Hert's,,heart's,377
15,immigrants,immigratnessl,,immigrant,377
16,albuquerque,ALBUQUERQUE,-2.648508,Albuquerque,377
17,offline,OFFLINE,-1.5922216,offline,377
18,niche,nichew,,niche,377
19,streets,streets,5.0701404,street,377
0,hostel,hostel,,hostel,378
1,aquarium,aquariumy,,aquarium,378
2,anthony,anethony,,anthony,378
3,cells,ceells,,cells,378
4,price,pricea,,price,378
5,wednesday,wednesdai,,wednesday,378
6,mysterious,misterious,,mysterious,378
7,printed,peranted,,pattern,378
8,turkish,turkish,4.579066,turkey,378
9,toward,toward,4.937206,towards,378
10,venezuela,Venezuelaaa,2.378063,Venezuela,378
11,bride,Bryde,-0.8811158,bride,378
12,neil,Neill,0.65759915,kneel,378
13,awful,AWFL,-2.4695141,law,378
14,animals,AnIMaLS,-2.4120786,animals,378
15,alpha,alphac,,alpha,378
16,relations,relations,4.996325,relations,378
17,army,aarmy,,army,378
18,sunny,sunny',,sunny,378
19,egyptian,eagyptiann,,Egyptian,378
0,insight,insightt,,insight,379
1,wishing,WISHING,-2.386747,wishing,379
2,roughly,raghly,,ragingly,379
3,religions,religions,,religion,379
4,enemies,eneemies,,enemies,379
5,scanning,scanning,4.8761,scanning,379
6,maintaining,mantainning,4.92282,maintaining,379
7,clear,clir,,clear,379
8,agent,aygent,,agent,379
9,tablet,tablet,4.813442,table,379
10,basically,Basicaly,1.5428857,basically,379
11,matches,Matches,1.2697356,match,379
12,bike,byke,,bike,379
13,bridges,Brigga's,,Brigg's,379
14,displayed,displlaed,,displayed,379
15,benchmark,benchmarkg,,benchmark,379
16,processing,proccessing,4.2346425,processing,379
17,murray,meurray,,murray,379
18,translate,TRANSLATE,-1.957321,translate,379
19,meet,meett,,meet,379
0,wholesale,wholesale,,whole,380
1,abroad,abord,5.008825,board,380
2,lose,lOoSe,1.7728496,loose,380
3,gateway,gatewei,,gateway,380
4,strongly,sstrawngly,,strongly,380
5,published,publisheds,,published,380
6,authorized,authorist's,,author's,380
7,clarke,CLARKE,-1.0269665,Clark,380
8,clinic,clenic,,clinic,380
9,highlighted,highliteds,,highlights,380
10,sellers,sellers',,sellers,380
11,beam,bem,,beam,380
12,patricia,peadtricia,,patricia,380
13,vacations,vacations',,vacation,380
14,improving,improvingl,,improving,380
15,wallet,wallot,,wall,380
16,aims,aiims,4.947567,aims,380
17,directors,directorse,,directors,380
18,packed,PACKED,-2.7784333,packed,380
19,offline,Offlane,,offline,380
0,conflict,conflictedl,,conflicted,381
1,mother,mothert,,mother,381
2,plate,PLATE,-2.8866327,plate,381
3,drinking,drinking,4.759091,drinking,381
4,thirty,thErty,,dirty,381
5,aurora,aurora,5.032943,aurora,381
6,partial,partial,4.9096518,partial,381
7,align,allign,,align,381
8,xerox,Xerox,4.0246067,Xerox,381
9,tomatoes,TOMATOES,-2.562773,tomatoes,381
10,screens,screen's',,screen,381
11,efforts,effortes,,efforts,381
12,modules,Modules,0.64940834,modules,381
13,informational,INFORMATIONAL,-2.2370727,informational,381
14,serve,sterve,,serve,381
15,sleep,sleepp,,sleep,381
16,basename,basenage,,basin,381
17,occurring,occarring,,carrying,381
18,python,PYTHON,-2.261587,python,381
19,implementation,impplelmenetationg,,implementation,381
0,tournaments,ternamonnts,,terms,382
1,sullivan,sulliveane,,silverine,382
2,dealing,dealin,,deal,382
