Dataset,Prompting,Ratio,Bootstrap,Category,Class,Support,Support %,Prediction,Prediction %,Precision,Recall,F1-Score,Accuracy,AUC,Confusion
legit,dces+ices,1.0,67,offensive,Yes,120,0.04794246903715541,1677,0.6699960047942469,0.07,0.92,0.12,0.37,0.69,"[[ 816   10]
 [1567  110]]"
legit,dces+ices,1.0,67,offensive,No,2383,0.9520575309628446,826,0.3300039952057531,0.99,0.34,0.51,0.37,0.69,"[[ 816   10]
 [1567  110]]"
legit,dces+ices,1.0,67,toxic,Yes,150,0.05992808629644426,1622,0.6480223731522173,0.07,0.77,0.13,0.38,0.62,"[[ 846   35]
 [1507  115]]"
legit,dces+ices,1.0,67,toxic,No,2353,0.9400719137035557,881,0.35197762684778267,0.96,0.36,0.52,0.38,0.62,"[[ 846   35]
 [1507  115]]"
legit,dces+ices,1.0,68,hateful,Yes,120,0.04794246903715541,934,0.37315221733919296,0.11,0.88,0.2,0.66,0.83,"[[1554   15]
 [ 829  105]]"
legit,dces+ices,1.0,68,hateful,No,2383,0.9520575309628446,1569,0.626847782660807,0.99,0.65,0.79,0.66,0.83,"[[1554   15]
 [ 829  105]]"
legit,dces+ices,1.0,68,offensive,Yes,120,0.04794246903715541,1600,0.6392329204954055,0.07,0.91,0.13,0.4,0.71,"[[ 892   11]
 [1491  109]]"
legit,dces+ices,1.0,68,offensive,No,2383,0.9520575309628446,903,0.36076707950459447,0.99,0.37,0.54,0.4,0.71,"[[ 892   11]
 [1491  109]]"
legit,dces+ices,1.0,68,toxic,Yes,150,0.05992808629644426,1524,0.6088693567718737,0.07,0.67,0.12,0.41,0.59,"[[ 930   49]
 [1423  101]]"
legit,dces+ices,1.0,68,toxic,No,2353,0.9400719137035557,979,0.39113064322812624,0.95,0.4,0.56,0.41,0.59,"[[ 930   49]
 [1423  101]]"
legit,dces+ices,1.0,69,hateful,Yes,120,0.04794246903715541,982,0.39232920495405516,0.11,0.91,0.2,0.65,0.84,"[[1510   11]
 [ 873  109]]"
legit,dces+ices,1.0,69,hateful,No,2383,0.9520575309628446,1521,0.6076707950459449,0.99,0.63,0.77,0.65,0.84,"[[1510   11]
 [ 873  109]]"
legit,dces+ices,1.0,69,offensive,Yes,120,0.04794246903715541,1639,0.654814222932481,0.07,0.96,0.13,0.39,0.7,"[[ 859    5]
 [1524  115]]"
legit,dces+ices,1.0,69,offensive,No,2383,0.9520575309628446,864,0.34518577706751896,0.99,0.36,0.53,0.39,0.7,"[[ 859    5]
 [1524  115]]"
legit,dces+ices,1.0,69,toxic,Yes,150,0.05992808629644426,1594,0.6368357970435478,0.07,0.73,0.12,0.39,0.6,"[[ 868   41]
 [1485  109]]"
legit,dces+ices,1.0,69,toxic,No,2353,0.9400719137035557,909,0.36316420295645224,0.95,0.37,0.53,0.39,0.6,"[[ 868   41]
 [1485  109]]"
legit,dces+ices,1.0,70,hateful,Yes,120,0.04794246903715541,979,0.39113064322812624,0.11,0.87,0.19,0.64,0.81,"[[1508   16]
 [ 875  104]]"
legit,dces+ices,1.0,70,hateful,No,2383,0.9520575309628446,1524,0.6088693567718737,0.99,0.63,0.77,0.64,0.81,"[[1508   16]
 [ 875  104]]"
legit,dces+ices,1.0,70,offensive,Yes,120,0.04794246903715541,1624,0.6488214143028366,0.07,0.96,0.13,0.4,0.69,"[[ 874    5]
 [1509  115]]"
legit,dces+ices,1.0,70,offensive,No,2383,0.9520575309628446,879,0.3511785856971634,0.99,0.37,0.54,0.4,0.69,"[[ 874    5]
 [1509  115]]"
legit,dces+ices,1.0,70,toxic,Yes,150,0.05992808629644426,1584,0.6328405912904514,0.07,0.71,0.12,0.39,0.59,"[[ 875   44]
 [1478  106]]"
legit,dces+ices,1.0,70,toxic,No,2353,0.9400719137035557,919,0.36715940870954855,0.95,0.37,0.53,0.39,0.59,"[[ 875   44]
 [1478  106]]"
legit,dces+ices,1.0,71,hateful,Yes,120,0.04794246903715541,946,0.3779464642429085,0.11,0.89,0.2,0.66,0.83,"[[1544   13]
 [ 839  107]]"
legit,dces+ices,1.0,71,hateful,No,2383,0.9520575309628446,1557,0.6220535357570914,0.99,0.65,0.78,0.66,0.83,"[[1544   13]
 [ 839  107]]"
legit,dces+ices,1.0,71,offensive,Yes,120,0.04794246903715541,1600,0.6392329204954055,0.07,0.93,0.13,0.4,0.7,"[[ 895    8]
 [1488  112]]"
legit,dces+ices,1.0,71,offensive,No,2383,0.9520575309628446,903,0.36076707950459447,0.99,0.38,0.54,0.4,0.7,"[[ 895    8]
 [1488  112]]"
legit,dces+ices,1.0,71,toxic,Yes,150,0.05992808629644426,1579,0.6308429884139033,0.07,0.73,0.13,0.4,0.6,"[[ 883   41]
 [1470  109]]"
legit,dces+ices,1.0,71,toxic,No,2353,0.9400719137035557,924,0.3691570115860967,0.96,0.38,0.54,0.4,0.6,"[[ 883   41]
 [1470  109]]"
legit,dces+ices,1.0,72,hateful,Yes,120,0.04794246903715541,980,0.39153016380343586,0.11,0.88,0.19,0.65,0.83,"[[1509   14]
 [ 874  106]]"
legit,dces+ices,1.0,72,hateful,No,2383,0.9520575309628446,1523,0.6084698361965641,0.99,0.63,0.77,0.65,0.83,"[[1509   14]
 [ 874  106]]"
legit,dces+ices,1.0,72,offensive,Yes,120,0.04794246903715541,1671,0.6675988813423891,0.07,0.95,0.13,0.38,0.68,"[[ 826    6]
 [1557  114]]"
legit,dces+ices,1.0,72,offensive,No,2383,0.9520575309628446,832,0.33240111865761085,0.99,0.35,0.51,0.38,0.68,"[[ 826    6]
 [1557  114]]"
legit,dces+ices,1.0,72,toxic,Yes,150,0.05992808629644426,1598,0.6384338793447862,0.07,0.69,0.12,0.38,0.58,"[[ 859   46]
 [1494  104]]"
legit,dces+ices,1.0,72,toxic,No,2353,0.9400719137035557,905,0.36156612065521376,0.95,0.37,0.53,0.38,0.58,"[[ 859   46]
 [1494  104]]"
legit,dces+ices,1.0,73,hateful,Yes,120,0.04794246903715541,981,0.3919296843787455,0.11,0.89,0.19,0.65,0.81,"[[1509   13]
 [ 874  107]]"
legit,dces+ices,1.0,73,hateful,No,2383,0.9520575309628446,1522,0.6080703156212545,0.99,0.63,0.77,0.65,0.81,"[[1509   13]
 [ 874  107]]"
legit,dces+ices,1.0,73,offensive,Yes,120,0.04794246903715541,1629,0.6508190171793847,0.07,0.92,0.13,0.39,0.73,"[[ 864   10]
 [1519  110]]"
legit,dces+ices,1.0,73,offensive,No,2383,0.9520575309628446,874,0.34918098282061527,0.99,0.36,0.53,0.39,0.73,"[[ 864   10]
 [1519  110]]"
legit,dces+ices,1.0,73,toxic,Yes,150,0.05992808629644426,1589,0.6348381941669996,0.07,0.76,0.13,0.4,0.62,"[[ 878   36]
 [1475  114]]"
legit,dces+ices,1.0,73,toxic,No,2353,0.9400719137035557,914,0.3651618058330004,0.96,0.37,0.54,0.4,0.62,"[[ 878   36]
 [1475  114]]"
legit,dces+ices,1.0,74,hateful,Yes,120,0.04794246903715541,978,0.3907311226528166,0.11,0.87,0.19,0.64,0.82,"[[1509   16]
 [ 874  104]]"
legit,dces+ices,1.0,74,hateful,No,2383,0.9520575309628446,1525,0.6092688773471834,0.99,0.63,0.77,0.64,0.82,"[[1509   16]
 [ 874  104]]"
legit,dces+ices,1.0,74,offensive,Yes,120,0.04794246903715541,1627,0.6500199760287655,0.07,0.92,0.13,0.39,0.68,"[[ 866   10]
 [1517  110]]"
legit,dces+ices,1.0,74,offensive,No,2383,0.9520575309628446,876,0.3499800239712345,0.99,0.36,0.53,0.39,0.68,"[[ 866   10]
 [1517  110]]"
legit,dces+ices,1.0,74,toxic,Yes,150,0.05992808629644426,1574,0.6288453855373551,0.06,0.67,0.12,0.39,0.58,"[[ 880   49]
 [1473  101]]"
legit,dces+ices,1.0,74,toxic,No,2353,0.9400719137035557,929,0.3711546144626448,0.95,0.37,0.54,0.39,0.58,"[[ 880   49]
 [1473  101]]"
legit,dces+ices,1.0,75,hateful,Yes,120,0.04794246903715541,1001,0.3999200958849381,0.11,0.91,0.19,0.64,0.83,"[[1491   11]
 [ 892  109]]"
legit,dces+ices,1.0,75,hateful,No,2383,0.9520575309628446,1502,0.600079904115062,0.99,0.63,0.77,0.64,0.83,"[[1491   11]
 [ 892  109]]"
legit,dces+ices,1.0,75,offensive,Yes,120,0.04794246903715541,1605,0.6412305233719536,0.07,0.92,0.13,0.4,0.7,"[[ 888   10]
 [1495  110]]"
legit,dces+ices,1.0,75,offensive,No,2383,0.9520575309628446,898,0.35876947662804637,0.99,0.37,0.54,0.4,0.7,"[[ 888   10]
 [1495  110]]"
legit,dces+ices,1.0,75,toxic,Yes,150,0.05992808629644426,1568,0.6264482620854974,0.07,0.71,0.12,0.4,0.59,"[[ 891   44]
 [1462  106]]"
legit,dces+ices,1.0,75,toxic,No,2353,0.9400719137035557,935,0.3735517379145026,0.95,0.38,0.54,0.4,0.59,"[[ 891   44]
 [1462  106]]"
legit,dces+ices,1.0,76,hateful,Yes,120,0.04794246903715541,942,0.37634838194167,0.11,0.88,0.2,0.66,0.83,"[[1547   14]
 [ 836  106]]"
legit,dces+ices,1.0,76,hateful,No,2383,0.9520575309628446,1561,0.62365161805833,0.99,0.65,0.78,0.66,0.83,"[[1547   14]
 [ 836  106]]"
legit,dces+ices,1.0,76,offensive,Yes,120,0.04794246903715541,1590,0.6352377147423093,0.07,0.93,0.13,0.41,0.71,"[[ 905    8]
 [1478  112]]"
legit,dces+ices,1.0,76,offensive,No,2383,0.9520575309628446,913,0.3647622852576908,0.99,0.38,0.55,0.41,0.71,"[[ 905    8]
 [1478  112]]"
legit,dces+ices,1.0,76,toxic,Yes,150,0.05992808629644426,1549,0.6188573711546145,0.07,0.73,0.13,0.41,0.61,"[[ 914   40]
 [1439  110]]"
legit,dces+ices,1.0,76,toxic,No,2353,0.9400719137035557,954,0.3811426288453855,0.96,0.39,0.55,0.41,0.61,"[[ 914   40]
 [1439  110]]"
legit,dces+ices,1.0,77,hateful,Yes,120,0.04794246903715541,977,0.390331602077507,0.1,0.83,0.18,0.64,0.81,"[[1506   20]
 [ 877  100]]"
legit,dces+ices,1.0,77,hateful,No,2383,0.9520575309628446,1526,0.609668397922493,0.99,0.63,0.77,0.64,0.81,"[[1506   20]
 [ 877  100]]"
legit,dces+ices,1.0,77,offensive,Yes,120,0.04794246903715541,1620,0.6472233320015981,0.07,0.97,0.13,0.4,0.69,"[[ 879    4]
 [1504  116]]"
legit,dces+ices,1.0,77,offensive,No,2383,0.9520575309628446,883,0.3527766679984019,1.0,0.37,0.54,0.4,0.69,"[[ 879    4]
 [1504  116]]"
legit,dces+ices,1.0,77,toxic,Yes,150,0.05992808629644426,1551,0.6196564123052337,0.06,0.63,0.11,0.4,0.56,"[[ 897   55]
 [1456   95]]"
legit,dces+ices,1.0,77,toxic,No,2353,0.9400719137035557,952,0.3803435876947663,0.94,0.38,0.54,0.4,0.56,"[[ 897   55]
 [1456   95]]"
legit,dces+ices,1.0,78,hateful,Yes,120,0.04794246903715541,953,0.3807431082700759,0.11,0.9,0.2,0.66,0.83,"[[1538   12]
 [ 845  108]]"
legit,dces+ices,1.0,78,hateful,No,2383,0.9520575309628446,1550,0.619256891729924,0.99,0.65,0.78,0.66,0.83,"[[1538   12]
 [ 845  108]]"
legit,dces+ices,1.0,78,offensive,Yes,120,0.04794246903715541,1654,0.6608070315621255,0.07,0.94,0.13,0.38,0.69,"[[ 842    7]
 [1541  113]]"
legit,dces+ices,1.0,78,offensive,No,2383,0.9520575309628446,849,0.33919296843787455,0.99,0.35,0.52,0.38,0.69,"[[ 842    7]
 [1541  113]]"
legit,dces+ices,1.0,78,toxic,Yes,150,0.05992808629644426,1565,0.6252497003595685,0.07,0.69,0.12,0.4,0.58,"[[ 892   46]
 [1461  104]]"
legit,dces+ices,1.0,78,toxic,No,2353,0.9400719137035557,938,0.3747502996404315,0.95,0.38,0.54,0.4,0.58,"[[ 892   46]
 [1461  104]]"
legit,dces+ices,1.0,79,hateful,Yes,120,0.04794246903715541,991,0.3959248901318418,0.11,0.92,0.2,0.64,0.84,"[[1502   10]
 [ 881  110]]"
legit,dces+ices,1.0,79,hateful,No,2383,0.9520575309628446,1512,0.6040751098681582,0.99,0.63,0.77,0.64,0.84,"[[1502   10]
 [ 881  110]]"
legit,dces+ices,1.0,79,offensive,Yes,120,0.04794246903715541,1621,0.6476228525769077,0.07,0.96,0.13,0.4,0.72,"[[ 877    5]
 [1506  115]]"
legit,dces+ices,1.0,79,offensive,No,2383,0.9520575309628446,882,0.3523771474230923,0.99,0.37,0.54,0.4,0.72,"[[ 877    5]
 [1506  115]]"
legit,dces+ices,1.0,79,toxic,Yes,150,0.05992808629644426,1533,0.6124650419496604,0.07,0.7,0.12,0.41,0.62,"[[ 925   45]
 [1428  105]]"
legit,dces+ices,1.0,79,toxic,No,2353,0.9400719137035557,970,0.3875349580503396,0.95,0.39,0.56,0.41,0.62,"[[ 925   45]
 [1428  105]]"
legit,dces+ices,1.0,80,hateful,Yes,120,0.04794246903715541,993,0.39672393128246103,0.1,0.86,0.19,0.64,0.8,"[[1493   17]
 [ 890  103]]"
legit,dces+ices,1.0,80,hateful,No,2383,0.9520575309628446,1510,0.6032760687175389,0.99,0.63,0.77,0.64,0.8,"[[1493   17]
 [ 890  103]]"
legit,dces+ices,1.0,80,offensive,Yes,120,0.04794246903715541,1650,0.6592089492608869,0.06,0.88,0.12,0.38,0.65,"[[ 839   14]
 [1544  106]]"
legit,dces+ices,1.0,80,offensive,No,2383,0.9520575309628446,853,0.3407910507391131,0.98,0.35,0.52,0.38,0.65,"[[ 839   14]
 [1544  106]]"
legit,dces+ices,1.0,80,toxic,Yes,150,0.05992808629644426,1574,0.6288453855373551,0.07,0.7,0.12,0.4,0.58,"[[ 884   45]
 [1469  105]]"
legit,dces+ices,1.0,80,toxic,No,2353,0.9400719137035557,929,0.3711546144626448,0.95,0.38,0.54,0.4,0.58,"[[ 884   45]
 [1469  105]]"
legit,dces+ices,1.0,81,hateful,Yes,120,0.04794246903715541,946,0.3779464642429085,0.11,0.86,0.19,0.66,0.81,"[[1540   17]
 [ 843  103]]"
legit,dces+ices,1.0,81,hateful,No,2383,0.9520575309628446,1557,0.6220535357570914,0.99,0.65,0.78,0.66,0.81,"[[1540   17]
 [ 843  103]]"
legit,dces+ices,1.0,81,offensive,Yes,120,0.04794246903715541,1611,0.6436276468238115,0.07,0.93,0.13,0.4,0.69,"[[ 884    8]
 [1499  112]]"
legit,dces+ices,1.0,81,offensive,No,2383,0.9520575309628446,892,0.3563723531761886,0.99,0.37,0.54,0.4,0.69,"[[ 884    8]
 [1499  112]]"
legit,dces+ices,1.0,81,toxic,Yes,150,0.05992808629644426,1573,0.6284458649620456,0.06,0.67,0.12,0.39,0.56,"[[ 881   49]
 [1472  101]]"
legit,dces+ices,1.0,81,toxic,No,2353,0.9400719137035557,930,0.3715541350379545,0.95,0.37,0.54,0.39,0.56,"[[ 881   49]
 [1472  101]]"
legit,dces+ices,1.0,82,hateful,Yes,120,0.04794246903715541,985,0.393527766679984,0.11,0.94,0.2,0.65,0.86,"[[1511    7]
 [ 872  113]]"
legit,dces+ices,1.0,82,hateful,No,2383,0.9520575309628446,1518,0.606472233320016,1.0,0.63,0.77,0.65,0.86,"[[1511    7]
 [ 872  113]]"
legit,dces+ices,1.0,82,offensive,Yes,120,0.04794246903715541,1664,0.6648022373152217,0.07,0.92,0.12,0.38,0.68,"[[ 830    9]
 [1553  111]]"
legit,dces+ices,1.0,82,offensive,No,2383,0.9520575309628446,839,0.33519776268477824,0.99,0.35,0.52,0.38,0.68,"[[ 830    9]
 [1553  111]]"
legit,dces+ices,1.0,82,toxic,Yes,150,0.05992808629644426,1610,0.6432281262485018,0.06,0.69,0.12,0.38,0.57,"[[ 847   46]
 [1506  104]]"
legit,dces+ices,1.0,82,toxic,No,2353,0.9400719137035557,893,0.3567718737514982,0.95,0.36,0.52,0.38,0.57,"[[ 847   46]
 [1506  104]]"
legit,dces+ices,1.0,83,hateful,Yes,120,0.04794246903715541,957,0.38234119057131444,0.11,0.88,0.2,0.65,0.84,"[[1532   14]
 [ 851  106]]"
legit,dces+ices,1.0,83,hateful,No,2383,0.9520575309628446,1546,0.6176588094286856,0.99,0.64,0.78,0.65,0.84,"[[1532   14]
 [ 851  106]]"
legit,dces+ices,1.0,83,offensive,Yes,120,0.04794246903715541,1621,0.6476228525769077,0.07,0.91,0.13,0.39,0.68,"[[ 871   11]
 [1512  109]]"
legit,dces+ices,1.0,83,offensive,No,2383,0.9520575309628446,882,0.3523771474230923,0.99,0.37,0.53,0.39,0.68,"[[ 871   11]
 [1512  109]]"
legit,dces+ices,1.0,83,toxic,Yes,150,0.05992808629644426,1571,0.6276468238114263,0.06,0.67,0.12,0.39,0.58,"[[ 883   49]
 [1470  101]]"
legit,dces+ices,1.0,83,toxic,No,2353,0.9400719137035557,932,0.3723531761885737,0.95,0.38,0.54,0.39,0.58,"[[ 883   49]
 [1470  101]]"
legit,dces+ices,1.0,84,hateful,Yes,120,0.04794246903715541,976,0.3899320815021974,0.11,0.93,0.2,0.65,0.84,"[[1519    8]
 [ 864  112]]"
legit,dces+ices,1.0,84,hateful,No,2383,0.9520575309628446,1527,0.6100679184978026,0.99,0.64,0.78,0.65,0.84,"[[1519    8]
 [ 864  112]]"
legit,dces+ices,1.0,84,offensive,Yes,120,0.04794246903715541,1623,0.648421893727527,0.07,0.93,0.13,0.39,0.72,"[[ 872    8]
 [1511  112]]"
legit,dces+ices,1.0,84,offensive,No,2383,0.9520575309628446,880,0.35157810627247305,0.99,0.37,0.53,0.39,0.72,"[[ 872    8]
 [1511  112]]"
legit,dces+ices,1.0,84,toxic,Yes,150,0.05992808629644426,1580,0.631242508989213,0.07,0.71,0.12,0.39,0.59,"[[ 879   44]
 [1474  106]]"
legit,dces+ices,1.0,84,toxic,No,2353,0.9400719137035557,923,0.36875749101078703,0.95,0.37,0.54,0.39,0.59,"[[ 879   44]
 [1474  106]]"
legit,dces+ices,1.0,85,hateful,Yes,120,0.04794246903715541,1009,0.4031162604874151,0.11,0.89,0.19,0.63,0.83,"[[1481   13]
 [ 902  107]]"
legit,dces+ices,1.0,85,hateful,No,2383,0.9520575309628446,1494,0.5968837395125849,0.99,0.62,0.76,0.63,0.83,"[[1481   13]
 [ 902  107]]"
legit,dces+ices,1.0,85,offensive,Yes,120,0.04794246903715541,1634,0.6528166200559329,0.07,0.94,0.13,0.39,0.68,"[[ 862    7]
 [1521  113]]"
legit,dces+ices,1.0,85,offensive,No,2383,0.9520575309628446,869,0.3471833799440671,0.99,0.36,0.53,0.39,0.68,"[[ 862    7]
 [1521  113]]"
legit,dces+ices,1.0,85,toxic,Yes,150,0.05992808629644426,1620,0.6472233320015981,0.07,0.73,0.12,0.38,0.59,"[[ 842   41]
 [1511  109]]"
legit,dces+ices,1.0,85,toxic,No,2353,0.9400719137035557,883,0.3527766679984019,0.95,0.36,0.52,0.38,0.59,"[[ 842   41]
 [1511  109]]"
legit,dces+ices,1.0,86,hateful,Yes,120,0.04794246903715541,953,0.3807431082700759,0.11,0.9,0.2,0.66,0.83,"[[1538   12]
 [ 845  108]]"
legit,dces+ices,1.0,86,hateful,No,2383,0.9520575309628446,1550,0.619256891729924,0.99,0.65,0.78,0.66,0.83,"[[1538   12]
 [ 845  108]]"
legit,dces+ices,1.0,86,offensive,Yes,120,0.04794246903715541,1646,0.6576108669596484,0.07,0.95,0.13,0.39,0.73,"[[ 851    6]
 [1532  114]]"
legit,dces+ices,1.0,86,offensive,No,2383,0.9520575309628446,857,0.34238913304035157,0.99,0.36,0.53,0.39,0.73,"[[ 851    6]
 [1532  114]]"
legit,dces+ices,1.0,86,toxic,Yes,150,0.05992808629644426,1605,0.6412305233719536,0.07,0.76,0.13,0.39,0.6,"[[ 862   36]
 [1491  114]]"
legit,dces+ices,1.0,86,toxic,No,2353,0.9400719137035557,898,0.35876947662804637,0.96,0.37,0.53,0.39,0.6,"[[ 862   36]
 [1491  114]]"
legit,dces+ices,1.0,87,hateful,Yes,120,0.04794246903715541,969,0.38713543747503,0.1,0.84,0.19,0.65,0.79,"[[1515   19]
 [ 868  101]]"
legit,dces+ices,1.0,87,hateful,No,2383,0.9520575309628446,1534,0.61286456252497,0.99,0.64,0.77,0.65,0.79,"[[1515   19]
 [ 868  101]]"
legit,dces+ices,1.0,87,offensive,Yes,120,0.04794246903715541,1652,0.6600079904115062,0.07,0.91,0.12,0.38,0.68,"[[ 840   11]
 [1543  109]]"
legit,dces+ices,1.0,87,offensive,No,2383,0.9520575309628446,851,0.3399920095884938,0.99,0.35,0.52,0.38,0.68,"[[ 840   11]
 [1543  109]]"
legit,dces+ices,1.0,87,toxic,Yes,150,0.05992808629644426,1578,0.6304434678385937,0.07,0.69,0.12,0.39,0.59,"[[ 879   46]
 [1474  104]]"
legit,dces+ices,1.0,87,toxic,No,2353,0.9400719137035557,925,0.3695565321614063,0.95,0.37,0.54,0.39,0.59,"[[ 879   46]
 [1474  104]]"
legit,dces+ices,1.0,88,hateful,Yes,120,0.04794246903715541,957,0.38234119057131444,0.11,0.85,0.19,0.65,0.81,"[[1528   18]
 [ 855  102]]"
legit,dces+ices,1.0,88,hateful,No,2383,0.9520575309628446,1546,0.6176588094286856,0.99,0.64,0.78,0.65,0.81,"[[1528   18]
 [ 855  102]]"
legit,dces+ices,1.0,88,offensive,Yes,120,0.04794246903715541,1617,0.6460247702756692,0.07,0.92,0.13,0.39,0.69,"[[ 877    9]
 [1506  111]]"
legit,dces+ices,1.0,88,offensive,No,2383,0.9520575309628446,886,0.3539752297243308,0.99,0.37,0.54,0.39,0.69,"[[ 877    9]
 [1506  111]]"
legit,dces+ices,1.0,88,toxic,Yes,150,0.05992808629644426,1583,0.6324410707151419,0.07,0.71,0.12,0.39,0.59,"[[ 876   44]
 [1477  106]]"
legit,dces+ices,1.0,88,toxic,No,2353,0.9400719137035557,920,0.36755892928485817,0.95,0.37,0.54,0.39,0.59,"[[ 876   44]
 [1477  106]]"
legit,dces+ices,1.0,89,hateful,Yes,120,0.04794246903715541,1001,0.3999200958849381,0.11,0.88,0.19,0.64,0.81,"[[1488   14]
 [ 895  106]]"
legit,dces+ices,1.0,89,hateful,No,2383,0.9520575309628446,1502,0.600079904115062,0.99,0.62,0.77,0.64,0.81,"[[1488   14]
 [ 895  106]]"
legit,dces+ices,1.0,89,offensive,Yes,120,0.04794246903715541,1648,0.6584099081102677,0.07,0.91,0.12,0.38,0.68,"[[ 844   11]
 [1539  109]]"
legit,dces+ices,1.0,89,offensive,No,2383,0.9520575309628446,855,0.34159009188973233,0.99,0.35,0.52,0.38,0.68,"[[ 844   11]
 [1539  109]]"
legit,dces+ices,1.0,89,toxic,Yes,150,0.05992808629644426,1608,0.6424290850978825,0.06,0.68,0.12,0.38,0.57,"[[ 847   48]
 [1506  102]]"
legit,dces+ices,1.0,89,toxic,No,2353,0.9400719137035557,895,0.35757091490211745,0.95,0.36,0.52,0.38,0.57,"[[ 847   48]
 [1506  102]]"
legit,dces+ices,1.0,90,hateful,Yes,120,0.04794246903715541,964,0.38513783459848183,0.11,0.87,0.19,0.65,0.82,"[[1523   16]
 [ 860  104]]"
legit,dces+ices,1.0,90,hateful,No,2383,0.9520575309628446,1539,0.6148621654015182,0.99,0.64,0.78,0.65,0.82,"[[1523   16]
 [ 860  104]]"
legit,dces+ices,1.0,90,offensive,Yes,120,0.04794246903715541,1642,0.65601278465841,0.07,0.93,0.13,0.39,0.72,"[[ 853    8]
 [1530  112]]"
legit,dces+ices,1.0,90,offensive,No,2383,0.9520575309628446,861,0.3439872153415901,0.99,0.36,0.53,0.39,0.72,"[[ 853    8]
 [1530  112]]"
legit,dces+ices,1.0,90,toxic,Yes,150,0.05992808629644426,1579,0.6308429884139033,0.07,0.77,0.13,0.4,0.63,"[[ 890   34]
 [1463  116]]"
legit,dces+ices,1.0,90,toxic,No,2353,0.9400719137035557,924,0.3691570115860967,0.96,0.38,0.54,0.4,0.63,"[[ 890   34]
 [1463  116]]"
legit,dces+ices,1.0,91,hateful,Yes,120,0.04794246903715541,952,0.3803435876947663,0.11,0.86,0.19,0.65,0.8,"[[1534   17]
 [ 849  103]]"
legit,dces+ices,1.0,91,hateful,No,2383,0.9520575309628446,1551,0.6196564123052337,0.99,0.64,0.78,0.65,0.8,"[[1534   17]
 [ 849  103]]"
legit,dces+ices,1.0,91,offensive,Yes,120,0.04794246903715541,1640,0.6552137435077906,0.07,0.92,0.13,0.39,0.7,"[[ 854    9]
 [1529  111]]"
legit,dces+ices,1.0,91,offensive,No,2383,0.9520575309628446,863,0.34478625649220934,0.99,0.36,0.53,0.39,0.7,"[[ 854    9]
 [1529  111]]"
legit,dces+ices,1.0,91,toxic,Yes,150,0.05992808629644426,1574,0.6288453855373551,0.07,0.7,0.12,0.4,0.58,"[[ 884   45]
 [1469  105]]"
legit,dces+ices,1.0,91,toxic,No,2353,0.9400719137035557,929,0.3711546144626448,0.95,0.38,0.54,0.4,0.58,"[[ 884   45]
 [1469  105]]"
legit,dces+ices,1.0,92,hateful,Yes,120,0.04794246903715541,1011,0.40391530163803435,0.11,0.92,0.2,0.64,0.85,"[[1483    9]
 [ 900  111]]"
legit,dces+ices,1.0,92,hateful,No,2383,0.9520575309628446,1492,0.5960846983619656,0.99,0.62,0.77,0.64,0.85,"[[1483    9]
 [ 900  111]]"
legit,dces+ices,1.0,92,offensive,Yes,120,0.04794246903715541,1606,0.6416300439472633,0.07,0.91,0.13,0.4,0.66,"[[ 886   11]
 [1497  109]]"
legit,dces+ices,1.0,92,offensive,No,2383,0.9520575309628446,897,0.3583699560527367,0.99,0.37,0.54,0.4,0.66,"[[ 886   11]
 [1497  109]]"
legit,dces+ices,1.0,92,toxic,Yes,150,0.05992808629644426,1541,0.6156612065521374,0.06,0.65,0.11,0.4,0.58,"[[ 909   53]
 [1444   97]]"
legit,dces+ices,1.0,92,toxic,No,2353,0.9400719137035557,962,0.3843387934478626,0.94,0.39,0.55,0.4,0.58,"[[ 909   53]
 [1444   97]]"
legit,dces+ices,1.0,93,hateful,Yes,120,0.04794246903715541,985,0.393527766679984,0.11,0.9,0.2,0.64,0.85,"[[1506   12]
 [ 877  108]]"
legit,dces+ices,1.0,93,hateful,No,2383,0.9520575309628446,1518,0.606472233320016,0.99,0.63,0.77,0.64,0.85,"[[1506   12]
 [ 877  108]]"
legit,dces+ices,1.0,93,offensive,Yes,120,0.04794246903715541,1646,0.6576108669596484,0.07,0.96,0.13,0.39,0.7,"[[ 852    5]
 [1531  115]]"
legit,dces+ices,1.0,93,offensive,No,2383,0.9520575309628446,857,0.34238913304035157,0.99,0.36,0.53,0.39,0.7,"[[ 852    5]
 [1531  115]]"
legit,dces+ices,1.0,93,toxic,Yes,150,0.05992808629644426,1603,0.6404314822213344,0.06,0.67,0.12,0.38,0.57,"[[ 851   49]
 [1502  101]]"
legit,dces+ices,1.0,93,toxic,No,2353,0.9400719137035557,900,0.3595685177786656,0.95,0.36,0.52,0.38,0.57,"[[ 851   49]
 [1502  101]]"
legit,dces+ices,1.0,94,hateful,Yes,120,0.04794246903715541,994,0.39712345185777065,0.1,0.86,0.18,0.64,0.79,"[[1492   17]
 [ 891  103]]"
legit,dces+ices,1.0,94,hateful,No,2383,0.9520575309628446,1509,0.6028765481422294,0.99,0.63,0.77,0.64,0.79,"[[1492   17]
 [ 891  103]]"
legit,dces+ices,1.0,94,offensive,Yes,120,0.04794246903715541,1637,0.6540151817818618,0.07,0.9,0.12,0.38,0.65,"[[ 854   12]
 [1529  108]]"
legit,dces+ices,1.0,94,offensive,No,2383,0.9520575309628446,866,0.34598481821813826,0.99,0.36,0.53,0.38,0.65,"[[ 854   12]
 [1529  108]]"
