,clean,perturbed,legibility_score,predicted,batch
2,depending,depanding,4.748522,depending,412
3,fiancée,fianc[ée,1.963099,fiancé,412
4,dōjin,d:ōj^in,-0.54658026,doctor,412
0,wrestling,wrestlihg,3.1229663,wrestle,413
1,investigated,isntegveatid,4.723648,intend,413
2,proven,porevn,4.8245444,even,413
3,shannon,Shannen,3.4821754,Shannon,413
4,varies,varie,4.931321,vary,413
0,multi,mult%i,0.68845314,multiply,414
1,celtic,"ce,tic",2.3244493,certain,414
2,somewhat,somewhar,4.302815,somewhere,414
3,taxi,taki,4.227404,take,414
4,lies,]lie|s,-0.4317496,lies,414
0,syndication,syndicatio,2.876345,syndicate,415
1,university,univeristy,4.516877,university,415
2,python,Pyton,1.0043502,Python,415
3,pennsylvania,paynenvinsla,4.408281,pollution,415
4,press,presw,2.1999094,press,415
0,gothic,Godec,-2.2299669,God,416
1,wiltshire,qklyshire,0.67777497,Scotland,416
2,dial,dail,4.892804,Day,416
3,publisher,publiker,3.1205242,Publisher,416
4,involved,iovvenld,4.910056,Ireland,416
0,girlfriend,girl(friend,2.3411605,girlfriend,417
1,peripherals,peri[herals,2.1167324,peripherals,417
2,responses,rspesones,4.6583014,responses,417
3,antibodies,antibodieswas,3.030024,antibodies was,417
4,completed,}compl|eted,1.1196594,completed,417
0,dealers,dezlers,2.9405308,dealers,418
1,manuals,Manuels,-0.17138779,manuals,418
2,traffic,trafic,4.674891,traffic,418
3,nostalgic,nostalic,2.3865,nostalgic,418
4,assurance,arcuasnse,4.7236414,ascension,418
0,swiss,ssiws,4.809846,success,419
1,inherited,inhereted,4.9581323,inherited,419
2,spanish,Spannish,4.3644567,Spanish,419
3,permitted,'p{ermi$t}te-d,-0.5106725,permit,419
4,promptly,"p>romp{t,ly",0.4039373,promptly,419
0,work,woork,4.1821213,work,420
1,dispatched,dispatdh4x,1.5814615,dispatch,420
2,increasingly,increasingly,4.6922383,increasingly,420
3,tongue,toungue,4.1374173,tongue,420
4,primary,primorary,2.917979,primary,420
0,plan,plah,0.90201455,play,421
1,slovenia,SLAVONIA,-2.2949078,Slovenia,421
2,retro,r4tro,0.42507595,cart,421
3,opéra,opérq,0.6792651,opera,421
4,mate,mayte,3.37452,mate,421
0,assurance,Assurence,1.9133619,insurance,422
1,efficiency,eficiency,4.7815747,efficiency,422
2,girlfriend,girlfreind,4.818259,girlfriend,422
3,joshua,jo_s(hua,0.84984636,joyful,422
4,sink,sirk,3.246909,sir,422
0,blended,blanded,4.5490127,bread,423
1,nutritional,nutritiontravel,4.7584634,nutrition travel,423
2,wear,waer,4.858521,water,423
3,turns,Turians,-0.5745823,Turks,423
4,immigrants,immagrants,4.8479857,immigrants,423
0,mystery,mysterie,2.4095173,mystery,424
1,upset,upsad,3.7798457,sad,424
2,fatal,fatl,3.0260768,flat,424
3,futures,f8tures,2.2427213,futures,424
4,agent,AGAINT,-3.0461192,against,424
0,spring,sprihg,1.4646395,spring,425
1,seven,seve,4.5710115,seven,425
2,heating,heaig,4.0459204,height,425
3,contained,containfd,3.5322468,contained,425
4,posted,posfed,2.435635,posed,425
0,women,Wogen,-1.3654418,Water,426
1,homes,hoves,1.2335563,Hives,426
2,learned,learnd,4.7612953,Learn,426
3,messages,messeges,4.5857873,Messages,426
4,chen,Chan,2.731108,"Chan"" (no change)",426
0,sublime,suppleme,1.2330676,complement,427
1,advised,adied,4.947373,added,427
2,concerning,Concerng,3.906019,concerning,427
3,taste,taiste,0.0357406,pastime,427
4,bytes,btyes,4.6457486,bites,427
0,addresses,adresses,4.833367,address,428
1,sends,sendas,4.3947086,sends,428
2,blues,bloues,3.8985462,blue,428
3,trailers,tra)ilers,2.1644156,trailers,428
4,mail,mai,4.4006367,may,428
0,london,lndoon,4.56695,London,429
1,anthony,an]thony,2.613041,Anthony,429
2,miracle,miracule,2.6761148,Miracle,429
3,extending,extensing,4.2852054,Extending,429
4,firewire,fiorire,2.295824,Fire,429
0,mask,nask,1.9707038,ask,430
1,stack,st?ack,0.702078,stack,430
2,mysterious,myseterious,4.501963,mysterious,430
3,prompt,propt,4.697934,proof,430
4,stop,sotp,4.667521,stop,430
0,desert,deseret,5.0270658,Utah,431
1,prerequisite,prerequisit,3.8039682,requirement,431
2,medicines,mceeidins,4.835128,machines,431
3,notify,notifity,4.4312906,notification,431
4,slope,s>lope,1.7461599,slope,431
0,queens,quedns,1.2108896,queens,432
1,society,socjety,4.017347,society,432
2,harmful,harmfull,4.6560855,harmful,432
3,turkish,Türkish,2.2390964,Turkish,432
4,harbour,harber,4.571775,harbor,432
0,hotmail,hormel,0.7147074,Hormel,433
1,relocation,realocation,4.35884,Relocation,433
2,heel,Heckel,0.24241607,Heckel,433
3,shannon,shsnnon,4.819032,Shannon,433
4,bureau,burea,2.7350476,Bureau,433
0,attaché,acthaté,3.1720283,chat,434
1,ending,e%nd>ing,-0.98857456,ending,434
2,gossip,gosip,2.670256,gossip,434
3,perry,perrj,1.9035721,pierce,434
4,wood,"""wo>o<d",-1.5457861,wood,434
0,manufacture,maufactur,4.7624826,manufacture,435
1,rehabilitation,Reabilitation,2.5693352,rehabilitation,435
2,selecting,selectig,4.840415,selective,435
3,titled,ttled,4.6353607,settled,435
4,evaluated,evoluated,1.8191448,evolved,435
0,cells,celles,4.793636,cells,436
1,linking,lionking,2.9956832,Lion King,436
2,dial,diil,4.693116,deal,436
3,manuals,munlaas,4.6520934,Mulan,436
4,porsche,=p@ors@che,-1.2827178,Porsche,436
0,extent,edtent,1.8146975,detent,437
1,const,connacht,0.715419,Connacht,437
2,flavor,flfor,4.512284,flour,437
3,packed,pacmev,1.3958739,pacemaker,437
4,commonwealth,cmomntowealh,4.3605247,commotion,437
0,learn,Leron,-0.6219378,London,438
1,driven,droven,2.8811722,driven,438
2,duke,Duce,-1.6416171,Duke,438
3,alternatives,atrvletaenis,4.44717,travel,438
4,pure,pure,4.766778,pure,438
0,techno,tchno,4.0257764,techno,439
1,cuts,cuitas,-0.21765147,cuisine,439
2,skiing,-s#kii>ng,-0.97578317,skating,439
3,nutritional,nutricional,2.5951736,nutritional,439
4,techno,tecno,4.4810667,technology,439
0,silent,sinlet,4.4666543,signal,440
1,publisher,publishr,2.481051,publisher,440
2,administered,adminstrated,5.004782,administered,440
3,gzip,gizp,4.2288737,grip,440
4,module,modu`le,1.9926405,module,440
0,grâce,grâc,4.5284915,grace,441
1,debate,debae,3.6652758,debe,441
2,chicken,Chichen,4.1856427,Chichen Itza,441
3,difficult,dificul,4.8178096,difficult,441
4,constantly,constently,4.5187554,constantly,441
0,loads,l<o>ads,0.103597514,loads,442
1,sublime,auhlime,1.4777384,almond,442
2,boring,borning,3.8525865,"borning"" (no change)",442
3,attached,atacked,3.521404,attacked,442
4,launch,Langkah,0.5559521,"langka"" (corrected spelling)",442
0,graphics,grafics,2.935626,graphics,443
1,equipment,Equipement,3.8639698,equipment,443
2,boots,oots,3.5951567,shoes,443
3,known,konwn,4.8086185,known,443
4,attempt,attenpt,2.049793,attempt,443
0,acts,ACDs,-2.4520836,CDs,444
1,trials,trlals,4.9068284,trails,444
2,opening,openg,1.9150895,open,444
3,previews,provies,3.0333016,provisions,444
4,turns,Turneys,0.8113228,turns,444
0,invite,invitated,4.789883,invite,445
1,namespace,nxmfspzcr,-0.33444792,mixer,445
2,ultra,uktra,3.609986,truck,445
3,purpose,p=urp)o+se,-1.0370693,pours,445
4,neural,nerul,2.998473,ruler,445
0,nicholas,nicyolas,1.6355951,Nicholas,446
1,début,débu,4.114498,Debut,446
2,tanzania,tangana,3.3312118,Tangier,446
3,replaces,relaces,3.6504626,Places,446
4,highlights,"hi;g<hligh;t""s",1.1049789,Highlights,446
0,tenant,tenznt,2.6427648,tent,447
1,subscriptions,subscriptoons,4.1965923,subscripts,447
2,celebrity,Celibrity,4.245875,celebrity,447
3,shannon,Shannan,4.8053913,Shannon,447
4,flat,flut,-0.90977377,flute,447
0,podcast,podcas,1.0860636,podcast,448
1,whilst,"<wh,i$lst",-0.77817875,whales,448
2,nicholas,Nicolas,1.3177699,Nicholas,448
3,neon,noen,4.546742,moon,448
4,varies,variec,1.7824917,variety,448
0,pulse,pulsewe,3.1978486,pulse,449
1,loans,lounis,-1.4699143,loose,449
2,chassis,choisis,0.9592257,choose,449
3,sacramento,acramento,4.5983114,Sacramento,449
4,bang,babg,2.7476904,bag,449
0,drop,droped,2.5472493,dropped,450
1,controversial,contraversial,4.877067,controversial,450
2,limited,limnit,2.1366632,limit,450
3,islands,Islamdoes,0.88411653,Islam does,450
4,calculation,cauoclialtn,4.21055,coalition,450
0,chassis,c-has~s'is,1.2163066,classic,451
1,davis,daivs,4.9563966,divas,451
2,ward,warid,0.62264824,wardrobe,451
3,scales,"s""cales",1.9878092,scales,451
4,humanitarian,humaniterian,4.4715853,humanitarian,451
0,wednesday,Wedenesday,1.7865317,Wednesday,452
1,rocks,rckos,4.5105405,rocks,452
2,leone,lene,4.018267,line,452
3,steps,stpes,3.6966789,steps,452
4,pressed,prased,3.6164308,praised,452
0,marvel,matvdp,-1.1861836,map,453
1,relate,raltee,5.0071845,tree,453
2,commons,cmomnos,4.7709103,comma,453
3,needle,eedle,4.787406,needle,453
4,land,laned,2.946229,lined,453
0,thoroughly,thouroghly,3.9994562,thoroughly,454
1,porter,portar,4.646044,port,454
2,consist,donsist,2.4132473,consist,454
3,earthquake,erthquake,3.158582,earthquake,454
4,hanging,hang8ng,1.5925902,hanging,454
0,guild,uild,4.5862575,Build,455
1,athletes,athlets,4.9675984,Athletes,455
2,persistent,pseetnsirt,4.6296043,Sprints,455
3,uzbekistan,Uzbekiston,1.8675997,Uzbekistan,455
4,fioricet,fiocriet,4.8994894,Fiction,455
0,measurements,easurements,4.850935,measure,456
1,scenic,sc4nic,0.27328268,science,456
2,impressive,impessive,4.661636,impressive,456
3,sellers,ellers,4.931563,sellers,456
4,manufacturing,manufaturing,4.736533,manufacturing,456
0,import,irmopt,4.6189594,optimize,457
1,joshua,[jo$s=hua,-0.46579108,choices,457
2,leads,leeds,4.1369424,lead,457
3,spank,spznk,2.368481,spank,457
4,tribes,terbis,4.599448,terrible,457
0,boring,Boaring,0.17591761,Boring,458
1,cayman,cay!ma'n,-0.42647186,Camera,458
2,flat,f[la=t,0.83043426,Flatus,458
3,syndication,syndicateDon,2.2489474,Syndicate,458
4,dawn,dawh,3.356578,Daughter,458
0,jersey,jerse,4.6681767,deserve,459
1,bureau,bureau,4.929408,office,459
2,projectors,porrcoejts,4.469124,portraits,459
3,primary,primaryHi,1.9881881,primary school,459
4,count,Caunt,2.450654,count,459
0,linux,Linix,0.9455917,Linux,460
1,costume,cusmote,3.5234015,Summit,460
2,placement,plasment,3.399799,Plasma,460
3,already,Alredy,0.46342435,Already,460
4,involved,ivvenlod,4.556292,Even Load,460
0,awful,AWOl,-2.583552,Wolf,461
1,vector,vecto,4.4063444,Vector,461
2,jelsoft,jelsoft,4.6799574,Jelsoft,461
3,rising,riinsg,4.770138,Singing,461
4,manufacturing,m/a)n:ufa$ctur]in_g,-0.80122197,Manufacturing,461
0,rose,roge,3.8075814,Rogue,462
1,travelling,traveilling,4.871245,Travelling,462
2,located,-l'ocate/d,0.27043122,Located,462
3,earthquake,earthquak,3.4005797,Earthquake,462
4,signatures,signautures,4.2680655,Signatures,462
0,fabulous,Fabolous,2.900666,Fabulous,463
1,partially,part9aloj,-0.3383404,Partial,463
2,jill,jiEo1,-1.4772127,Jeep,463
3,lexington,logenxitn,4.0610847,Logistics,463
4,amenities,~amen;ities,0.54215074,Amenities,463
0,joshua,joschka,2.6544888,Joschka,464
1,plate,plotE,-0.74316895,Plot,464
2,fujitsu,Fukkatsu,0.919877,Fukkatsu,464
3,memory,memmory,4.679693,Memory,464
4,identifies,iniefedtis,4.367619,N/A (I couldn't guess the original word for this one),464
0,healing,hlanieg,4.790561,angle,465
1,bike,Bize,-1.6903429,bise,465
2,vera,Verwa,2.2925186,verwa,465
3,treated,trated,5.0804987,rated,465
4,yang,yzng,0.73677874,sing,465
0,mild,mld,4.461574,mild,466
1,proof,priof,0.87908167,proof,466
2,rehabilitation,revalidation,4.283343,validation,466
3,elections,ellections,4.9131436,elections,466
4,linking,}li$n#ki?ng,-1.9428378,learning,466
0,attached,|a@ttac]h.ed,-1.557225,attacked,467
1,movie,mvioe,4.568226,move,467
2,anybody,any=bo}dy,-0.5839273,anybody,467
3,subscriptions,subscripciones,3.6715486,subscriptions,467
4,investigated,investigatdd,4.645382,investigated,467
0,edges,edigas,-0.32504308,digas,468
1,matrix,mtraix,4.3764887,trax,468
2,blvd,blved,3.0411417,bled,468
3,bureau,bueau,1.722011,blue,468
4,loose,looe,2.8750925,love,468
0,analyze,anayze,4.0148787,analyze,469
1,excited,exciten,1.4043553,excite,469
2,cooler,cleoor,3.067835,clear,469
3,manufacture,manufacturde,4.622277,manufactured,469
4,limited,limitid,4.874561,limited,469
0,abandoned,bandoned,5.005154,abandoned,470
1,viewer,VIER,-0.2222667,four,470
2,alternatives,alternativefacts,4.564862,alternative facts,470
3,prediction,predictio,1.6399194,prediction,470
4,clarke,@cla%rke,0.0729754,Clarke,470
0,nail,nial,4.657457,niall,471
1,jersey,jerse,4.6681767,Jersey,471
2,throat,TRHOAT,-2.3025916,Throat,471
3,garcia,GARZA,-3.2118301,Garza,471
4,alignment,a.ignkwnt,2.682199,Ignition,471
0,personality,Personnalyty,3.798263,Personality,472
1,cars,Caros,0.2172847,Cars,472
2,addresses,adresses,4.833367,Addresses,472
3,scholarships,schoalrships,4.9269996,Scholarships,472
4,selecting,silcteneg,4.6976633,Silicone,472
0,cars,}ca>r$s,-2.5242703,Car,473
1,losses,los+ses,1.9443798,Loses,473
2,evans,EVMs,-1.2101545,Vims,473
3,instruments,i{nst:rum{en%ts,0.9272343,Instruments,473
4,surveys,survays,4.5182514,Surveys,473
0,slides,sdiels,4.7713685,studies,474
1,offline,offline,4.089245,online,474
2,learned,leraned,5.015496,learned,474
3,provide,proebite,2.4717937,probe,474
4,accounts,acounts,4.8762465,accounts,474
0,clichés,clivhés,2.0133426,clives,475
1,ronald,ronald,4.9250255,Ronald,475
2,electronics,elrccenitos,4.8949556,Little children,475
3,viewer,vieser,4.1894445,Vise,475
4,fujitsu,fujtsu,4.486576,Fujitsu,475
0,gossip,dossip,-1.1913282,discuss,476
1,basically,Basicially,2.4055123,Basically,476
2,overseas,aworseas,1.6652269,worse,476
3,nearby,nerby,3.0766492,nearby,476
4,wholesale,whopesale,0.6758809,whole sale,476
0,jelsoft,jelfsot,4.8020806,jeans,477
1,clothing,Cloathing,2.1438487,clothing,477
2,thru,trhu,3.9476633,true,477
3,undefined,undffimed,4.7928796,unfitted,477
4,temporary,tamporary,4.862238,temporary,477
0,draw,darw,5.0049243,draw,478
1,silk,",silk",1.5740123,silk,478
2,branches,Brincos,-1.8198423,brain,478
3,directions,directiontrumpvs,3.2630765,direction trump vs,478
4,science,sciense,4.988943,science,478
0,checklist,ckcehislt,4.4651785,checklist,479
1,headlines,headlin4s,2.4305212,headlines,479
2,cardiff,cardiff,4.921809,"cardiff"" (no change)",479
3,sticker,stofmer,-1.3139875,stormer,479
4,latest,ltesat,4.9809813,satellite,479
0,deserve,dese}rve,1.3354058,deserve,480
1,sleep,s;lee-p,-0.21998875,sleep,480
2,repository,reposjtkry,4.3489523,repose,480
3,latest,;lat~est,-0.061663732,latest,480
4,namespace,npmeacase,3.934218,pneumonia,480
0,midnight,midnset,2.4949462,mindset,481
1,const,congt,3.4418616,control,481
2,advised,adveised,4.6665173,advised,481
3,evening,eavening,3.0188498,evening,481
4,wave,wvae,4.8350177,wave,481
0,anxiety,anexity,4.2512403,anxiety,482
1,threatening,threatning,4.527488,threatening,482
2,skiing,'skiin/g,1.3490273,skating,482
3,funding,funing,4.5045815,funning,482
4,expression,expressi;n,3.0728269,expression,482
0,lincoln,linocoln,4.840222,Lincoln,483
1,mycorrhizal,mzocairyhrl,3.3442013,Zocardi,483
2,align,alogn,1.0980178,Algorithm,483
3,psychiatry,psikiyatri,4.030747,Psychiatry,483
4,murray,mrruay,4.5958037,Murray,483
0,cuts,c&u-ts,0.144321,cuts,484
1,contamination,cntamination,4.6548223,contamination,484
2,speaks,sakeps,3.0221887,steps,484
3,abroad,abroud,1.7682519,cloud,484
4,trans,trmUS,1.0095389,termus,484
0,independence,indeppendence,4.742338,independence,485
1,japan,Japon,-1.4099797,Japan,485
2,dependence,[[dependance,2.9918807,dependence,485
3,taxation,tasatuon,1.3477305,satellite,485
4,opening,openong,1.3538449,opening,485
0,sterling,wtwrlihg,0.82826275,water,486
1,cart,crat,4.861383,cat,486
2,builders,builders,4.956021,"builders"" (no change)",486
3,consequences,conseuences,2.6286976,consequences,486
4,science,scense,4.8093705,sense,486
0,guestbook,gu:es<t[book,0.19375055,books,487
1,finals,finnels,1.5445508,finances,487
2,knitting,knittinf,2.045359,knitting,487
3,draw,daw,4.8878307,law,487
4,sensitivity,sensi6ivity,2.0101151,sensitivity,487
0,transmit,tnmisart,4.7866783,mental,488
1,apollo,apaleo,1.2246373,apple,488
2,tribes,tibes,4.5025215,bite,488
3,credit,creadit,3.7465236,credit,488
4,unconventional,unkonventionell,3.6393144,unconventional,488
0,suited,suddied,4.375995,studied,489
1,later,leter,4.351678,letter,489
2,mixture,muitxre,2.988201,mixer,489
3,bios,bioc,0.4113481,bio,489
4,modular,Modler,-0.54503965,modeler,489
0,temporary,terpamroy,4.147718,trip,490
1,treated,treaded,4.9244013,read,490
2,jenny,Jeni,-1.9410775,Jenny,490
3,hung,g7ng,1.0933459,sing,490
4,player,pleier,0.91985804,player,490
0,obesity,ogesity,1.0114734,obesity,491
1,stone,estone,4.6953187,stone,491
2,isbn,isivin,0.9958462,vision,491
3,fairfield,fefiilard,4.9471073,filard,491
4,approach,approch,4.046883,approach,491
0,territories,territorios,4.803698,territories,492
1,const,Comiket,0.112196825,comic book,492
2,handle,handlowe,1.0748937,store,492
3,fioricet,f9oricet,2.0965743,forest,492
4,minnesota,mibbesotz,-0.8469125,maybe so,492
0,plan,paln,4.413683,plan,493
1,viewer,vieeer,4.767995,viewer,493
2,tree,@tree,0.15397833,tree,493
3,workforce,eorkvorce,3.51485,divorce,493
4,vulnerability,v@uln~e{rabi'lit~y,0.1833354,laboratory,493
0,manufacturers,Manufactury,2.1515713,manufacturing,494
1,upon,upoun,3.9943912,pound,494
2,instruments,instruents,4.0665565,instruments,494
3,shake,shak,4.575284,shake,494
4,delivered,delieved,4.7918715,delivered,494
0,venture,vendre,2.4469042,sell,495
1,depending,deoending,1.9955976,finding,495
2,earthquake,eart-hquake,4.215341,earthquake,495
3,treating,tre+ating,4.148087,treating,495
4,collectables,coll3cgahl4s,-1.1127461,colossal,495
0,voluntary,volantary,4.932186,volunteer,496
1,year,@y\ear,-1.2633047,year,496
2,featuring,"fe,a|t/ur%in?g",-1.3005823,feeling,496
3,workflow,workflow,3.970115,workflow,496
4,mate,mae,4.5041137,may,496
0,bunny,Buoni,-2.2442732,Good,497
1,lopez,.l@opez,-0.8155998,Lopez,497
2,exterior,eieorxtr,4.7253804,Extreme,497
3,frame,famre,5.014569,Friend,497
4,prepare,prevare,3.1796029,Preserve,497
0,distinction,distinción,2.397185,definition,498
1,obesity,obecidy,0.91746503,identity,498
2,oklahoma,o)klah@oma,-0.81934273,oklahoma,498
3,namibia,naomba,1.6508408,Nebraska,498
4,surprise,~sur%prise,0.4541462,surprise,498
0,niche,nize,0.70839316,size,499
1,namely,namely,4.4761386,manly,499
2,pushed,psed,4.1346307,pressed,499
3,joshua,j0xhua,0.011800572,boxer,499
4,printed,ptnerid,4.525065,partner,499
0,helping,helpened,3.0969737,helped,500
1,phones,phoneys,3.4968426,phones,500
2,grâce,grâe,4.444417,grade,500
3,meter,meteres,4.2210803,meters,500
4,alternatives,alternatves,4.9438515,alternatives,500
0,lexington,lexinvfoj,1.3808575,invention,501
1,notebook,Notbook,1.5067611,notebook,501
2,preparation,prepaation,2.2443252,prepation,501
3,requiring,tequiring,4.514393,teaching,501
4,burns,burna,0.88343686,burner,501
0,jeremy,j4remg,-0.36613944,journey,502
1,replication,rtaiiocepln,2.8309484,artificial,502
2,nitrogen,notrogen,2.7366157,nature,502
3,server,servir,1.1302606,service,502
4,inherited,herited,4.932648,inherit,502
0,rocks,rodks,4.094421,rock,503
1,capture,$ca^p%ture,-1.4900333,culture,503
2,primary,priamry,4.7634153,primary,503
3,commons,commens,4.0775814,commensal,503
4,aids,aitous,-1.7130551,austere,503
0,participating,paticipating,4.4751506,participating,504
1,approximately,approxamitly,4.688951,approximately,504
2,jersey,jeesry,4.758843,jersey,504
3,zinc,zinc,4.318856,"zinc"" (no change)",504
4,achieve,acive,4.8931394,active,504
0,animals,an$imals,0.6523562,animal,505
1,self,slef,4.8834615,self,505
2,advertisement,aevrtneseidmt,4.6824965,inventory,505
3,rehabilitation,revalidation,4.283343,validation,505
4,module,"modu,e",1.441776,module,505
0,lounge,longjoe,-0.5821339,joe,506
1,taste,teaste,4.739429,taste,506
2,uzbekistan,Uzbegistan,2.0378544,Uzbekistan,506
