,idx,clean,perturbed,predicted,batch
4,1974,previous,"[p)re""vi$ous",prevalent,394
0,1975,examples,explames,explains,395
1,1976,language,laagnuge,language,395
2,1977,capabilities,ca~pabi~litie^s,capability,395
3,1978,union,uoinn,union,395
4,1979,unlinks,.u?nlinks,unlinks,395
0,1980,inability,i*nabil?it{y,ability,396
1,1981,control,cntrol,control,396
2,1982,fast,ast,cast,396
3,1983,better,btteer,better,396
4,1984,distribution,distribtion,distribution,396
0,1985,tens,tnes,tense,397
1,1986,deep,dee,deep,397
2,1987,found,founf,found,397
3,1988,composed,composev,composure,397
4,1989,functions,func'tions,functions,397
0,1990,underlying,udnilyreng,understand,398
1,1991,attenuation,a#tte?nu<ati{on,attention,398
2,1992,vision,vosiin,vision,398
3,1993,isometric,iso.m#e-t/ri\c,information,398
4,1994,proxy,prox.y,proximity,398
0,1995,function,ftouncin,fountain,399
1,1996,development,devel=opment,development,399
2,1997,paper,p]aper,paper,399
3,1998,problem,proble,problem,399
4,1999,propose,propuse,propose,399
0,2000,apart,appart,apart,400
1,2001,strengths,strenghts,strengths,400
2,2002,scheme,sceme,scheme,400
3,2003,proposes,pr_opos:es,proposals,400
4,2004,norm,norn,norm,400
0,2005,also,aslo,hello,401
1,2006,improved,impoved,improved,401
2,2007,treat,tr!e|a't,they,401
3,2008,limiting,ltmniiig,little,401
4,2009,supply,]sup?p\ly,how,401
0,2010,integrating,integrxting,integrating,402
1,2011,cluster,clhster,cluster,402
2,2012,diffraction,diffractiob,diffraction,402
3,2013,symmetry,symmety,symmetry,402
4,2014,introduce,Indroduce,introduce,402
0,2015,applications,aoicinapltps,information,403
1,2016,oscillations,os'cillati<ons,oscillation,403
2,2017,metrics,etrics,metrics,403
3,2018,people,peple,people,403
4,2019,traveling,taveling,traveling,403
0,2020,lack,lcak,clack,404
1,2021,different,defnifret,detrimental,404
2,2022,according,accoding,acquiring,404
3,2023,resolves,resolvs,resolving,404
4,2024,tests,tets,sets,404
0,2025,paradigm,pgaiardm,paradigm,405
1,2026,driven,droven,driven,405
2,2027,neural,nehral,neural,405
3,2028,leads,eads,days,405
4,2029,various,variou,various,405
0,2030,furthermore,f\urth&e/rm}ore,world,406
1,2031,though,tugohh,hot,406
2,2032,methods,mothods,mods,406
3,2033,lower,loewr,low,406
4,2034,establish,eltasbish,shibes,406
0,2035,allocation,aociltoaln,algorithm,407
1,2036,deep,eep,deep,407
2,2037,great,g;r#eat,grape,407
3,2038,aligning,aigning,aging,407
4,2039,group,Grupo,group,407
0,2040,late,leat,lead,408
1,2041,relationship,rnsilaehtoip,pianist,408
2,2042,geodesic,geodezji,geodesy,408
3,2043,field,iel,lie,408
4,2044,detailed,de~tai~l:ed,tailored,408
0,2045,case,csae,case,409
1,2046,less,les,less,409
2,2047,formulation,f$ormu*lati$on,formation,409
3,2048,chains,cha*i=ns,chains,409
4,2049,radically,ricallday,radical,409
0,2050,resulting,r|esul't$i&ng,resolution,410
1,2051,design,de{s]i\g]n,designed,410
2,2052,realizing,[re}alizin%g,realizing,410
3,2053,almost,almoust,almost,410
4,2054,elements,etelmens,ethics,410
0,2055,contributions,cnbontiirtuos,computer,411
1,2056,across,acroos,across,411
2,2057,financial,finncial,financial,411
3,2058,outlining,{o%utl(in_i<n#g,outline,411
4,2059,within,ithin,thin,411
0,2060,interpretation,interpreation,interpretation,412
1,2061,correctly,correctlly,correctly,412
2,2062,careful,ceafurl,cafeurl,412
3,2063,included,iudenlcd,indulgence,412
4,2064,rectangles,rectanles,rectangles,412
0,2065,decoders,d=ec+oders,decoders,413
1,2066,required,r$e{qui*r)ed,quirreled,413
2,2067,samples,sampls,samples,413
3,2068,fail,fil,file,413
4,2069,mainly,mliany,malignant,413
0,2070,irrevocably,irrevocbly,irrevocably,414
1,2071,implementing,8mplementing,implementing,414
2,2072,susceptibility,susceptubility,susceptibility,414
3,2073,particles,par^t-i-c(les,particles,414
4,2074,role,rle,roll,414
0,2075,designed,desined,design,415
1,2076,comm,cmom,come,415
2,2077,drone,dnroe,drown,415
3,2078,however,hewevor,however,415
4,2079,unique,unic,unique,415
0,2080,feasibility,deasibility,ability,416
1,2081,series,+s^e*ries,series,416
2,2082,evaluate,ealuate,evaluate,416
3,2083,able,abled,able,416
4,2084,contained,vontained,contained,416
0,2085,trips,tripes,trip,417
1,2086,hamiltonian,hoitnialman,hotelman,417
2,2087,rules,ruls,rules,417
3,2088,values,vealus,veal,417
4,2089,density,dens9ty,density,417
0,2090,capability,^cap>ability,capability,418
1,2091,denoising,denoisony,dishonest,418
2,2092,similar,imilar,similar,418
3,2093,inverse,irsvnee,serene,418
4,2094,bohr,_boh/r,boring,418
0,2095,dimensions,dioismnens,diamond,419
1,2096,factor,faoctr,factor,419
2,2097,constant,costant,constant,419
3,2098,practice,prctaice,practice,419
4,2099,section,se(ct`ion,section,419
0,2100,determine,determin,determination,420
1,2101,important,ioprtanmt,information,420
2,2102,wave,wae,way,420
3,2103,results,rulsets,rulesets,420
4,2104,multiwavelength,meilgewutatlvnh,meaningful,420
0,2105,dynamics,dyna_mics,dynamics,421
1,2106,full,ful,full,421
2,2107,whereas,weearhs,wearers,421
3,2108,respect,espect,respect,421
4,2109,describes,diceerbss,disseminate,421
0,2110,derive,deirve,drive,422
1,2111,chain,chaln,chain,422
2,2112,condensate,condensat*e,condense,422
3,2113,qualitative,qualittiv,qualitative,422
4,2114,colmap,foljap,follow,422
0,2115,also,lso,hello,423
1,2116,molecules,moleules,molecules,423
2,2117,show,schow,show,423
3,2118,directly,directl,directly,423
4,2119,considering,crsonindeig,crystalline,423
0,2120,technology,tchnoelgoy,hello,424
1,2121,whereas,wheraes,where,424
2,2122,examine,examin,exam,424
3,2123,curve,chrve,church,424
4,2124,overall,Overwall,overall,424
0,2125,speed,spead,spread,425
1,2126,reveal,reval,reveal,425
2,2127,however,heewvor,however,425
3,2128,smooth,smoothy,smoothie,425
4,2129,help,elp,help,425
0,2130,thereby,there#by,thereby,426
1,2131,isabelle,isabele,Isabelle,426
2,2132,propose,propoe,propose,426
3,2133,approximation,ap;roxkmation,approximation,426
4,2134,recent,r-ecent,recent,426
0,2135,channel,cha%nne.l,channel,427
1,2136,quantization,qizaitutonan,quizzical,427
2,2137,issue,isue,issue,427
3,2138,extent,extfnt,extinct,427
4,2139,image,imgae,image,427
0,2140,length,le^ng*th,length,428
1,2141,process,proess,process,428
2,2142,work,wrk,work,428
3,2143,condition,condi`t?ion,condition,428
4,2144,arms,ams,arms,428
0,2145,discussed,discssed,discussed,429
1,2146,algorithms,atgrmolhis,agitated,429
2,2147,content,conten,content,429
3,2148,received,resived,resigned,429
4,2149,shedding,$shedding,shedding,429
0,2150,theorem,=th)eo|r]em,theorem,430
1,2151,novel,Novell,novel,430
2,2152,work,_work,work,430
3,2153,research,re+se|a\rch,research,430
4,2154,unrealistic,unrealistc,unrealistic,430
0,2155,derive,derve,drive,431
1,2156,theoretical,tcareotehil,thoughtful,431
2,2157,emergence,emergencr,emergency,431
3,2158,canonical,canonidal,canonical,431
4,2159,automatically,auto`ma@tically,automatically,431
0,2160,plane,"{pl,an+e",planet,432
1,2161,syringe,s;yr%i@nge,sunset,432
2,2162,event,eent,event,432
3,2163,already,alreay,already,432
4,2164,contribution,contrbution,contribution,432
0,2165,qualitatively,qaitvlilateuy,quality,433
1,2166,various,vaorius,various,433
2,2167,dynamics,dinamics,dynamics,433
3,2168,simplifies,smplifies,simplify,433
4,2169,dataset,dastaet,data,433
0,2170,effectively,^effe%ct=ively,effectively,434
1,2171,insufficient,i'ns!u#ffici^e[n`t,inefficiently,434
2,2172,stochastic,st:oc{ha.st@ic,statistically,434
3,2173,cases,cses,cases,434
4,2174,number,nu{mber,number,434
0,2175,models,modeles,models,435
1,2176,space,sapce,space,435
2,2177,results,$results,results,435
3,2178,optimization,{opt_i.mi!z\a%tio|n,options,435
4,2179,different,differnt,different,435
0,2180,dataset,desatat,satan,436
1,2181,without,whithout,without,436
2,2182,numbers,nbuemrs,numbers,436
3,2183,collected,colected,collected,436
4,2184,vital,vitap,vacation,436
0,2185,leaving,levanig,elephant,437
1,2186,made,mae,may,437
2,2187,many,Meny,men,437
3,2188,enhanced,eenhnacd,enchanted,437
4,2189,moreover,mvooerer,mover,437
0,2190,experiment,exeriment,experiment,438
1,2191,smooth,smoothy,smoothie,438
2,2192,resolve,revolse,revolt,438
3,2193,time,tmie,time,438
4,2194,field,fiels,fields,438
0,2195,proposed,poseoprd,position,439
1,2196,theory,trhoey,thought,439
2,2197,first,fsirt,fist,439
3,2198,quantized,!quant?i<zed,quantity,439
4,2199,researchers,"rese""a&r|c{hers",research,439
0,2200,theoretically,theroretically,theoretically,440
1,2201,deep,eep,deep,440
2,2202,implicit,iilcmpit,implicit,440
3,2203,show,sohw,how,440
4,2204,languages,laneauggs,eggs,440
0,2205,employ,(e^mploy,employ,441
1,2206,match,"mat""ch",match,441
2,2207,line,lne,line,441
3,2208,deployed,\de>p`lo{ye;d,pleased,441
4,2209,tasks,taks,tasks,441
0,2210,relations,rlations,relations,442
1,2211,large,lrge,large,442
2,2212,steps,teps,steps,442
3,2213,first,irst,first,442
4,2214,classical,Clasic,classic,442
0,2215,laurent,aurent,Aurora,443
1,2216,quantum,quntum,Quantum,443
2,2217,useful,usfel,Useless,443
3,2218,toyota,toyotw,Toyota,443
4,2219,globally,glblaoly,Globally,443
0,2220,recover,rovceer,rover,444
1,2221,augmented,augment!ed,augmented,444
2,2222,issues,?issues,issues,444
3,2223,combine,combinr,combine,444
4,2224,meet,mee,me,444
0,2225,spectral,sreaptcl,secret,445
1,2226,smart,smqrf,smile,445
2,2227,targeted,ta}rg/ete;d,tangled,445
3,2228,settings,setnitgs,silent,445
4,2229,framework,fwramroek,farmhouse,445
0,2230,fully,flly,fly,446
1,2231,method,metohd,methane,446
2,2232,antidamping,apiitmdanng,appetizing,446
3,2233,discuss,disuss,discuss,446
4,2234,without,"!wi,t-hout",without,446
0,2235,riemannian,raimnianen,information,447
1,2236,invariant,inaavnirt,international,447
2,2237,types,ty\pe\s,types,447
3,2238,theoretically,theoreticaly,theoretical,447
4,2239,accuracy,&accuracy,accuracy,447
0,2240,decomposition,decompocition,decomposition,448
1,2241,fully,fu|l}ly,fully,448
2,2242,geometric,geomatric,geometric,448
3,2243,random,ran]dom,random,448
4,2244,number,numb*e`r,number,448
0,2245,cohomology,cohoology,psychology,449
1,2246,peterson,pe<t.er{s{o|n,performance,449
2,2247,constructed,construted,constructed,449
3,2248,latent,.atent,attention,449
4,2249,previous,Pervious,pervious,449
0,2250,numerical,numericl,numerical,450
1,2251,zams,za^ms,amazing,450
2,2252,using,unsig,significant,450
3,2253,similar,si}milar,similar,450
4,2254,applied,pplied,applied,450
0,2255,good,}good,good,451
1,2256,however,howeer,however,451
2,2257,configurations,cfinuoionatrgs,confusion,451
3,2258,interestingly,~int*e~r`es]ting)ly,incredible,451
4,2259,effective,[effe!ct(iv/e,effect,451
0,2260,koszul,kossul,soul,452
1,2261,rigidly,rigidl,ridiculous,452
2,2262,space,spac,space,452
3,2263,across,acros]s,across,452
4,2264,world,orld,world,452
0,2265,full,flul,flower,453
1,2266,cube,c!ube,cube,453
2,2267,established,esiblaesthd,elephant,453
3,2268,work,<work,work,453
4,2269,language,lang/ua\ge,language,453
0,2270,model,modl,model,454
1,2271,abelian,abelia,ability,454
2,2272,relations,telations,telecommunications,454
3,2273,heat,Haet,hat,454
4,2274,length,lengt,length,454
0,2275,still,stil,still,455
1,2276,enter,eetnr,neat,455
2,2277,entropic,enropic,enormous,455
3,2278,establishes,eeslsihbats,elephants,455
4,2279,another,Anothere,another,455
0,2280,energy,egenry,energy,456
1,2281,particular,partcular,particular,456
2,2282,across,a&cro:ss,across,456
3,2283,discuss,dsiuscs,discuss,456
4,2284,distinct,Distict,distinct,456
0,2285,inverse,iensrve,surveillance,457
1,2286,concrete,oncrete,concrete,457
2,2287,numbers,nubmers,numbers,457
3,2288,extensive,e_xten{s`ive,extensive,457
4,2289,connecticut,ceinotnccut,incorrect,457
0,2290,method,me>t}hod,method,458
1,2291,model,m]odel,model,458
2,2292,refinement,"r\efine\me,nt",redefine,458
3,2293,generalizations,generaliaa5lons,generalizations,458
4,2294,multiple,m?ulti{ple,multiples,458
0,2295,studied,sudied,studied,459
1,2296,problems,"""p{rob\lem:s",probable,459
2,2297,deeper,dee<pe$r,deeply,459
3,2298,fundamental,foundamental,fundamental,459
4,2299,resources,r#eso\ur!ces,essential,459
0,2300,facing,facig,facet,460
1,2301,february,furebary,furniture,460
2,2302,variety,varety,variety,460
3,2303,amount,amnuot,amount,460
4,2304,computed,|c%omputed,computed,460
0,2305,physical,phiscyal,physical,461
1,2306,line,lin,line,461
2,2307,optimize,optmze,optimize,461
3,2308,system,syst,system,461
4,2309,logarithmic,log@arith\mic,logarithmic,461
0,2310,semiparametric,=s-e$mi`p#arametric,parametric,462
1,2311,quantum,qiantum,quantum,462
2,2312,true,ture,tour,462
3,2313,formation,formaion,formation,462
4,2314,existing,"e:x#i?s""ti;n/g",existence,462
0,2315,line,l!in@e,line,463
1,2316,types,tpyes,types,463
2,2317,junctions,juntions,junctions,463
3,2318,radial,tadial,tidal,463
4,2319,portion,>po@rti.on,portion,463
0,2320,hemispherical,hemisphercal,hemisphere,464
1,2321,respective,rectipesve,recipe,464
2,2322,deal,dael,deal,464
3,2323,engineering,enineering,engineering,464
4,2324,computations,coputations,computations,464
0,2325,equilibria,euliiqbria,eulogy,465
1,2326,convex,comvex,convex,465
2,2327,phys,pyhs,physics,465
3,2328,benchmark,=be!nch@ma[rk,benchmark,465
4,2329,complex,)co=mplex,complex,465
0,2330,eigenvalues,elengivueas,elegant,466
1,2331,proposed,peopsrod,people,466
2,2332,power,powe;r,power,466
3,2333,using,useing,using,466
4,2334,legged,legg4d,legend,466
0,2335,reflections,rflections,reflections,467
1,2336,size,sise,size,467
2,2337,crucial,crusial,crucial,467
3,2338,knowledge,knowedge,knowledge,467
4,2339,moment,monemt,moment,467
0,2340,directly,drectly,directly,468
1,2341,fitting,fittng,fitting,468
2,2342,aroused,aro+used,overused,468
3,2343,quality,quaity,quality,468
4,2344,fusion,vusi0n,vision,468
0,2345,optimal,o}ptimal,optimal,469
1,2346,alterations,altera%tions,alterations,469
2,2347,suggests,sugests,suggests,469
3,2348,materials,mate#r.i?als,materials,469
4,2349,public,pilubc,public,469
0,2350,first,firt,first,470
1,2351,entropic,entpiorc,entrepreneur,470
2,2352,programming,"program`m,ing",programming,470
3,2353,computational,cipuntatmaool,computer,470
4,2354,investigated,invetigated,investigated,470
0,2355,viscosity,viacosotu,vacation,471
1,2356,quadratic,!q[u^adra;tic,quiet,471
2,2357,using,unisg,singular,471
3,2358,necessary,"n&ecess,ary",necessary,471
4,2359,symmetric,symetric,symmetric,471
0,2360,regularity,regulrity,regularity,472
1,2361,operator,operat:or,operator,472
2,2362,combin,\comb:in,combination,472
3,2363,general,gnereal,general,472
4,2364,results,resulties,results,472
0,2365,potential,potentional,potential,473
1,2366,introduce,itconurde,iconic,473
2,2367,metric,mefric,metric,473
3,2368,binary,bimary,binary,473
4,2369,methods,mothods,modes,473
0,2370,exist,"|e$xi""st",existence,474
1,2371,highlights,hiitglhhgs,highest,474
2,2372,usual,usal,usual,474
3,2373,correctness,"corre!c'tn!e;s""s",correctness,474
4,2374,constraints,cnstraints,constraints,474
0,2375,tuning,uning,sun,475
1,2376,natural,n`atu~r}al,natural,475
2,2377,stable,sbalte,stable,475
3,2378,developments,deveopments,developments,475
4,2379,emerged,emeged,emerged,475
0,2380,within,wihtin,within,476
1,2381,analysis,ayilanss,illusions,476
2,2382,techniques,tneueqichs,equinoxes,476
3,2383,decarbonization,decarboization,carbonization,476
4,2384,descriptions,.de<scri{pt_ions,scriptions,476
0,2385,preemptive,ppermeivte,permit,477
1,2386,fundamental,fundamntal,fundamental,477
2,2387,examined,eamined,mined,477
3,2388,confirming,c.onfirm<ing,confirming,477
4,2389,ambiguity,"ambigui\t""y",ambiguous,477
0,2390,making,maki,make,478
1,2391,basal,b~a)s+al,basal,478
2,2392,particular,partcular,particular,478
3,2393,theory,tehory,theory,478
4,2394,objectives,ob%jectiv)e%s,objective,478
0,2395,namely,"na""mel-y",animal,479
1,2396,molecules,m!olec[ul`es,molecules,479
2,2397,experiments,eetpermxins,experiments,479
3,2398,gross,griss,grass,479
4,2399,paraphrases,paraphra?s%es,paraphrases,479
0,2400,vertical,verhical,vertical,480
1,2401,cannot,can^n:o't,cannot,480
2,2402,phase,=ph&ase,phase,480
3,2403,uses,ses,seas,480
4,2404,different,differnt,different,480
0,2405,generalize,)g!ene=r{alize,generate,481
1,2406,ssms,zsms,smiles,481
2,2407,emission,emisson,emission,481
3,2408,chatbot,"""chat(b/o/t",bot,481
4,2409,derivative,der#iva=ti$v/e,division,481
0,2410,embeddings,emeddings,embeddings,482
1,2411,tools,-to<ols,tolerance,482
2,2412,various,;var!i?ous,various,482
3,2413,structure,str`uc!tu.r!e,structure,482
4,2414,vlms,vlm+s,limits,482
0,2415,scientific,cientific,science,483
1,2416,results,retslus,rust,483
2,2417,counterpart,co(u%nte\rp-art,computer,483
3,2418,strides,stides,steps,483
4,2419,incorporate,inc]orpo(r&ate,incorporate,483
0,2420,order,oerdr,order,484
1,2421,show,sohw,house,484
2,2422,management,m]ana$geme)nt,management,484
3,2423,chance,chace,chase,484
4,2424,tasks,taks,taxes,484
0,2425,luminosity,luinosity,luminosity,485
1,2426,behind,beh_ind,behind,485
2,2427,based,ased,eased,485
3,2428,show,shou,show,485
4,2429,llama,^llama,llama,485
0,2430,solve,"s#o,lve",Solve,486
1,2431,terms,ters,Tears,486
2,2432,training,traning,Training,486
3,2433,signifies,signifie,Significant,486
4,2434,interacting,nteracting,Interacting,486
0,2435,local,ocal,calculate,487
1,2436,converges,conve#rg-es,converge,487
2,2437,approaches,approachs,approaches,487
3,2438,rays,rys,rises,487
4,2439,improvements,ineopmmtrevs,improvement,487
0,2440,mechanics,mec_h$anics,mechanics,488
1,2441,generate,genrae,generals,488
2,2442,additionally,ailatlidondy,adventure,488
3,2443,information,infprmatiln,information,488
4,2444,xlsr,xls*r,excellent,488
0,2445,framex,"fr,am""ex",example,489
1,2446,different,defnefrit,definition,489
2,2447,make,mke,make,489
3,2448,extensive,xtensive,extensive,489
4,2449,page,pgae,page,489
0,2450,yields,yildes,tides,490
1,2451,average,aavegre,great,490
2,2452,capabilities,"ca|pabi`l'i,ties",abilities,490
3,2453,designed,dsigned,signed,490
4,2454,faces,fcaes,faces,490
0,2455,construction,constuction,construction,491
1,2456,suitable,suitble,suitable,491
2,2457,stripe,sptire,spire,491
3,2458,essentially,essentilly,essentially,491
4,2459,helps,hleps,helps,491
0,2460,open,opn,open,492
1,2461,also,a'lso,also,492
2,2462,help,hel,help,492
3,2463,enables,enablrs,enable,492
4,2464,latest,lates@t,late,492
0,2465,critical,crtical,critical,493
1,2466,galbis,gibals,gibbals,493
2,2467,demonstrate,d&e|mo>nst{rate,dangerous,493
3,2468,forgetting,for]get;ti@ng,forgetting,493
4,2469,regime,rgmiee,grimy,493
0,2470,energy,enrgy,energy,494
1,2471,reduction,réductions,reductions,494
2,2472,system,sytsem,system,494
3,2473,illustrate,il<l`ustrat$e,illustrate,494
4,2474,multiple,m|ul(t/ipl{e,multitude,494
0,2475,freeze,freee,free,495
